shipment_id,order_id,shipment_timestamp,delivery_timestamp,shipment_status,carrier,shipping_country
SHP00010067,ORD00009038,2023-06-12 20:40:05,2023-06-16 20:40:05,delivered,Servientrega,CA
SHP00010068,ORD00006542,2024-06-11 15:35:01,,shipped,USPS,ES
SHP00010069,ORD00008524,2025-05-25 13:11:49,2025-05-30 13:11:49,delivered,USPS,AR
SHP00010070,ORD00012133,2023-03-31 16:29:20,2023-04-07 16:29:20,delivered,FedEx,MX
SHP00010071,ORD00001636,2024-10-25 13:24:06,2024-11-02 13:24:06,delivered,USPS,CL
SHP00010072,ORD00012240,2025-07-11 19:50:36,2025-07-15 19:50:36,delivered,DHL,BR
SHP00010073,ORD00001484,2025-06-17 22:59:28,2025-06-19 22:59:28,delivered,UPS,CL
SHP00010074,ORD00006086,2025-05-12 05:30:49,2025-05-19 05:30:49,delivered,UPS,AR
SHP00010075,ORD00009888,2025-07-07 04:53:16,2025-07-09 04:53:16,delivered,USPS,US
SHP00010076,ORD00002762,2024-09-06 10:42:55,2024-09-10 10:42:55,delivered,DHL,ES
SHP00010077,ORD00014652,2023-08-29 19:29:45,2023-08-30 19:29:45,delivered,USPS,MX
SHP00010078,ORD00006029,2025-01-25 17:20:44,2025-01-28 17:20:44,delivered,UPS,ES
SHP00010079,ORD00011832,2024-10-09 14:37:59,2024-10-12 14:37:59,delivered,Correos,ES
SHP00010080,ORD00012328,2025-01-14 21:36:58,2025-01-22 21:36:58,delivered,Servientrega,AR
SHP00010081,ORD00006269,2025-07-30 02:14:21,,shipped,Correos,CL
SHP00010082,ORD00007646,2024-03-08 16:49:22,,shipped,USPS,CA
SHP00010083,ORD00006258,2025-10-31 13:06:53,2025-11-03 13:06:53,delivered,Servientrega,ES
SHP00010084,ORD00010539,2024-04-16 22:26:09,2024-04-22 22:26:09,delivered,USPS,CA
SHP00010085,ORD00005225,2024-12-30 08:54:41,2025-01-03 08:54:41,delivered,FedEx,CO
SHP00010086,ORD00006334,2026-01-10 15:57:16,,shipped,FedEx,CA
SHP00010087,ORD00000570,2024-06-21 01:32:00,2024-06-22 01:32:00,delivered,USPS,ES
SHP00010088,ORD00008640,2025-01-29 04:58:40,,shipped,Servientrega,AR
SHP00010089,ORD00003847,2024-07-15 04:11:10,2024-07-16 04:11:10,delivered,UPS,CL
SHP00010090,ORD00009784,2023-03-24 06:38:30,2023-03-27 06:38:30,delivered,Correos,MX
SHP00010091,ORD00000257,2025-08-31 13:21:32,2025-09-06 13:21:32,delivered,USPS,CO
SHP00010092,ORD00004043,2026-01-20 22:12:13,,shipped,USPS,CA
SHP00010093,ORD00006786,2025-11-15 08:38:59,,delayed,DHL,BR
SHP00010094,ORD00007616,2024-12-14 19:54:35,2024-12-15 19:54:35,delivered,Correos,CA
SHP00010095,ORD00002088,2025-09-28 23:34:41,2025-10-06 23:34:41,delivered,USPS,MX
SHP00010096,ORD00006831,2024-05-30 02:12:45,2024-06-11 02:12:45,delayed,DHL,AR
SHP00010097,ORD00014473,2024-07-19 05:47:41,2024-07-24 05:47:41,delivered,FedEx,CO
SHP00010098,ORD00006540,2025-11-16 02:20:39,2025-11-20 02:20:39,delivered,DHL,BR
SHP00010099,ORD00014823,2024-12-05 07:11:07,2024-12-12 07:11:07,delivered,Servientrega,CA
SHP00010100,ORD00002376,2026-01-14 16:58:37,2026-01-16 16:58:37,delivered,Servientrega,ES
SHP00010101,ORD00009976,2023-12-29 09:48:13,,shipped,Servientrega,BR
SHP00010102,ORD00009670,2025-09-21 23:40:38,2025-09-27 23:40:38,delivered,FedEx,ES
SHP00010103,ORD00005976,2024-02-15 10:27:30,2024-02-17 10:27:30,delivered,Correos,BR
SHP00010104,ORD00004830,2024-11-18 03:38:47,2024-11-25 03:38:47,delivered,Correos,MX
SHP00010105,ORD00006216,2023-05-30 23:12:54,2023-06-07 23:12:54,delivered,Servientrega,CO
SHP00010106,ORD00013160,2023-01-22 12:24:05,2023-01-30 12:24:05,delivered,DHL,CO
SHP00010107,ORD00006156,2024-10-02 14:12:03,2024-10-07 14:12:03,delivered,USPS,CO
SHP00010108,ORD00002803,2024-07-26 21:47:00,2024-08-01 21:47:00,delivered,USPS,BR
SHP00010109,ORD00005052,2023-02-06 03:36:54,2023-02-12 03:36:54,delivered,Correos,CA
SHP00010110,ORD00008402,2025-08-11 15:02:15,2025-08-19 15:02:15,delivered,Correos,CO
SHP00010111,ORD00009507,2023-12-12 00:07:38,2023-12-15 00:07:38,delivered,USPS,US
SHP00010112,ORD00014871,2024-11-06 08:17:34,2024-11-14 08:17:34,delivered,DHL,US
SHP00010113,ORD00013677,2023-02-19 01:29:22,,shipped,Correos,CA
SHP00010114,ORD00009743,2024-09-28 13:27:45,2024-09-30 13:27:45,delivered,USPS,AR
SHP00010115,ORD00011141,2025-08-30 17:12:50,,shipped,Correos,CL
SHP00010116,ORD00002599,2023-05-22 05:46:33,2023-05-25 05:46:33,delivered,DHL,CL
SHP00010117,ORD00006502,2024-04-16 08:03:41,2024-04-22 08:03:41,delivered,DHL,CL
SHP00010118,ORD00009669,2024-03-28 13:39:24,2024-04-04 13:39:24,delivered,FedEx,US
SHP00010119,ORD00006822,2025-06-06 13:04:06,2025-06-10 13:04:06,delivered,FedEx,CA
SHP00010120,ORD00003376,2024-05-02 05:54:13,2024-05-06 05:54:13,delivered,Correos,CA
SHP00010121,ORD00001942,2025-04-15 05:15:24,2025-04-20 05:15:24,delivered,USPS,BR
SHP00010122,ORD00012965,2023-12-29 03:38:55,,shipped,Servientrega,AR
SHP00010123,ORD00007687,2023-10-24 13:17:26,2023-10-25 13:17:26,delivered,USPS,CL
SHP00010124,ORD00010144,2025-03-27 04:33:20,2025-03-31 04:33:20,delivered,FedEx,CO
SHP00010125,ORD00005449,2025-10-08 01:16:49,2025-10-10 01:16:49,delivered,Correos,BR
SHP00010126,ORD00013728,2024-09-16 10:08:26,2024-09-22 10:08:26,delivered,UPS,BR
SHP00010127,ORD00007531,2025-06-04 02:30:26,2025-06-07 02:30:26,delivered,UPS,ES
SHP00010128,ORD00014829,2023-07-18 17:21:27,,shipped,UPS,ES
SHP00010129,ORD00005291,2023-11-14 22:50:38,2023-11-20 22:50:38,delivered,FedEx,CA
SHP00010130,ORD00006492,2024-01-03 21:18:36,2024-01-08 21:18:36,delivered,USPS,MX
SHP00010131,ORD00012534,2025-02-06 04:39:50,2025-02-10 04:39:50,delivered,Servientrega,BR
SHP00010132,ORD00013883,2023-01-13 17:00:49,2023-01-15 17:00:49,delivered,UPS,MX
SHP00010133,ORD00007429,2025-06-05 04:46:12,2025-06-13 04:46:12,delivered,FedEx,BR
SHP00010134,ORD00005996,2025-05-18 11:05:47,2025-05-21 11:05:47,delivered,DHL,AR
SHP00010135,ORD00007757,2024-09-25 02:02:08,2024-09-29 02:02:08,delivered,Correos,MX
SHP00010136,ORD00001327,2023-07-26 04:19:24,,shipped,DHL,BR
SHP00010137,ORD00011549,2025-09-13 06:39:50,,shipped,FedEx,BR
SHP00010138,ORD00007350,2023-02-08 17:10:09,2023-02-14 17:10:09,delivered,Servientrega,MX
SHP00010139,ORD00008852,2025-08-17 09:44:34,2025-08-23 09:44:34,delivered,Servientrega,CA
SHP00010140,ORD00011597,2025-01-30 07:40:41,2025-02-01 07:40:41,delivered,USPS,ES
SHP00010141,ORD00007041,2024-12-15 21:16:50,2024-12-22 21:16:50,delivered,Servientrega,ES
SHP00010142,ORD00000177,2025-03-07 04:43:40,2025-03-13 04:43:40,delivered,Correos,CL
SHP00010143,ORD00009499,2023-05-14 02:38:11,2023-05-27 02:38:11,delayed,DHL,CA
SHP00010144,ORD00010490,2024-04-17 00:51:14,,delayed,USPS,CA
SHP00010145,ORD00001707,2023-09-01 08:08:22,2023-09-02 08:08:22,delivered,UPS,CL
SHP00010146,ORD00014760,2023-07-30 05:04:49,2023-08-06 05:04:49,delivered,USPS,MX
SHP00010147,ORD00014224,2025-10-12 03:25:40,2025-10-13 03:25:40,delivered,UPS,MX
SHP00010148,ORD00014199,2023-02-06 20:02:58,2023-02-14 20:02:58,delivered,Servientrega,CA
SHP00010149,ORD00013999,2024-11-19 07:54:51,,shipped,UPS,AR
SHP00010150,ORD00007175,2023-07-25 20:23:47,2023-08-02 20:23:47,delivered,Correos,CL
SHP00010151,ORD00014013,2023-12-24 21:33:23,2023-12-27 21:33:23,delivered,Servientrega,CL
SHP00010152,ORD00011276,2023-01-24 00:14:15,,shipped,DHL,US
SHP00010153,ORD00011879,2023-02-25 16:59:43,2023-03-01 16:59:43,delivered,Correos,CO
SHP00010154,ORD00008030,2025-09-08 08:12:59,,shipped,Servientrega,ES
SHP00010155,ORD00013886,2026-01-29 03:44:38,2026-02-02 03:44:38,delivered,USPS,CL
SHP00010156,ORD00001673,2026-02-14 07:35:21,,shipped,Servientrega,US
SHP00010157,ORD00003017,2023-04-10 05:42:19,,shipped,Correos,AR
SHP00010158,ORD00000475,2024-05-30 04:40:17,2024-06-04 04:40:17,delivered,Correos,BR
SHP00010159,ORD00006212,2025-12-26 12:29:49,2026-01-01 12:29:49,delivered,UPS,ES
SHP00010160,ORD00012217,2025-06-21 04:32:41,2025-06-28 04:32:41,delivered,Servientrega,CA
SHP00010161,ORD00001706,2023-08-17 08:36:39,,shipped,Correos,AR
SHP00010162,ORD00007943,2023-08-16 07:42:40,,shipped,Servientrega,CO
SHP00010163,ORD00002962,2024-02-07 12:18:21,2024-02-11 12:18:21,delivered,USPS,AR
SHP00010164,ORD00013466,2024-11-25 19:58:42,2024-11-28 19:58:42,delivered,Correos,AR
SHP00010165,ORD00009917,2023-12-17 08:26:01,2023-12-22 08:26:01,delivered,UPS,MX
SHP00010166,ORD00006101,2026-02-24 13:48:01,,shipped,Servientrega,AR
SHP00010167,ORD00004227,2024-02-02 05:29:40,2024-02-03 05:29:40,delivered,Correos,MX
SHP00010168,ORD00005051,2023-06-08 22:18:49,2023-06-09 22:18:49,delivered,FedEx,BR
SHP00010169,ORD00009834,2025-11-22 04:05:05,2025-11-24 04:05:05,delivered,Correos,AR
SHP00010170,ORD00001337,2024-12-09 14:35:48,,shipped,FedEx,CA
SHP00010171,ORD00003146,2024-11-30 11:43:11,2024-12-08 11:43:11,delivered,DHL,ES
SHP00010172,ORD00010932,2023-05-05 15:25:42,,delayed,FedEx,AR
SHP00010173,ORD00011585,2024-06-08 17:12:51,2024-06-14 17:12:51,delivered,Correos,ES
SHP00010174,ORD00001613,2025-08-29 23:40:43,2025-09-02 23:40:43,delivered,Servientrega,ES
SHP00010175,ORD00006946,2025-05-18 12:17:21,2025-05-19 12:17:21,delivered,FedEx,CL
SHP00010176,ORD00007897,2025-11-11 04:48:53,2025-11-18 04:48:53,delivered,FedEx,MX
SHP00010177,ORD00008407,2023-02-16 12:42:17,2023-02-19 12:42:17,delivered,USPS,US
SHP00010178,ORD00008103,2025-07-15 06:08:55,,shipped,Servientrega,MX
SHP00010179,ORD00008501,2025-08-30 13:56:04,2025-08-31 13:56:04,delivered,USPS,CA
SHP00010180,ORD00012814,2025-07-25 05:00:39,2025-07-31 05:00:39,delivered,Servientrega,CL
SHP00010181,ORD00005561,2025-08-09 11:25:14,,shipped,USPS,MX
SHP00010182,ORD00006056,2024-09-11 14:50:58,,shipped,DHL,ES
SHP00010183,ORD00014089,2023-11-25 08:31:32,,shipped,Correos,US
SHP00010184,ORD00005620,2025-08-07 18:57:11,2025-08-10 18:57:11,delivered,Correos,CL
SHP00010185,ORD00002275,2023-01-31 01:57:03,2023-02-03 01:57:03,delivered,FedEx,MX
SHP00010186,ORD00002237,2024-07-10 10:17:45,2024-07-17 10:17:45,delivered,USPS,ES
SHP00010187,ORD00005805,2025-11-22 16:07:51,2025-11-28 16:07:51,delivered,UPS,CO
SHP00010188,ORD00000207,2023-08-18 12:14:45,2023-08-20 12:14:45,delivered,UPS,CO
SHP00010189,ORD00013455,2023-05-29 00:26:12,2023-05-31 00:26:12,delivered,Correos,CL
SHP00010190,ORD00008527,2025-09-24 10:07:47,,shipped,USPS,CA
SHP00010191,ORD00003896,2024-07-17 13:30:04,2024-07-24 13:30:04,delivered,Servientrega,MX
SHP00010192,ORD00003651,2026-01-20 17:11:55,2026-01-28 17:11:55,delivered,UPS,ES
SHP00010193,ORD00011492,2024-11-22 23:57:12,2024-11-25 23:57:12,delivered,UPS,ES
SHP00010194,ORD00001487,2023-11-09 14:15:05,,shipped,UPS,US
SHP00010195,ORD00011914,2023-01-16 03:15:15,2023-01-22 03:15:15,delivered,USPS,CO
SHP00010196,ORD00009238,2023-10-19 01:07:01,2023-10-26 01:07:01,delivered,Correos,AR
SHP00010197,ORD00007973,2024-07-15 15:56:35,2024-07-23 15:56:35,delivered,Correos,US
SHP00010198,ORD00005397,2024-11-03 14:01:14,2024-11-09 14:01:14,delayed,USPS,CO
SHP00010199,ORD00005236,2023-07-25 16:00:26,2023-07-30 16:00:26,delivered,UPS,US
SHP00010200,ORD00003384,2025-05-20 01:39:05,,shipped,FedEx,US
SHP00010201,ORD00011954,2025-12-05 03:34:08,2025-12-12 03:34:08,delivered,DHL,CO
SHP00010202,ORD00009071,2025-06-20 23:42:06,2025-06-28 23:42:06,delivered,Servientrega,ES
SHP00010203,ORD00014846,2023-09-17 21:56:01,2023-09-23 21:56:01,delivered,FedEx,AR
SHP00010204,ORD00013765,2024-07-11 12:50:16,2024-07-18 12:50:16,delayed,UPS,ES
SHP00010205,ORD00002388,2025-01-31 15:58:08,2025-02-08 15:58:08,delivered,Correos,CO
SHP00010206,ORD00008667,2024-05-18 09:00:48,2024-05-26 09:00:48,delivered,USPS,AR
SHP00010207,ORD00010688,2023-08-04 20:17:25,2023-08-07 20:17:25,delivered,UPS,CO
SHP00010208,ORD00004521,2024-02-08 22:03:14,,shipped,FedEx,AR
SHP00010209,ORD00013428,2024-12-04 16:03:32,,shipped,DHL,CA
SHP00010210,ORD00011468,2024-11-12 01:14:45,2024-11-17 01:14:45,delivered,Servientrega,CL
SHP00010211,ORD00010475,2023-05-11 14:32:59,,shipped,DHL,ES
SHP00010212,ORD00000027,2024-02-02 16:20:56,2024-02-07 16:20:56,delivered,FedEx,AR
SHP00010213,ORD00003584,2025-05-09 14:59:23,2025-05-12 14:59:23,delivered,FedEx,CA
SHP00010214,ORD00001175,2024-06-24 11:53:30,2024-06-30 11:53:30,delayed,FedEx,ES
SHP00010215,ORD00009373,2024-01-18 07:56:22,,shipped,FedEx,CO
SHP00010216,ORD00013732,2025-08-24 04:30:51,,shipped,UPS,MX
SHP00010217,ORD00003030,2024-06-19 14:06:59,2024-06-20 14:06:59,delivered,USPS,BR
SHP00010218,ORD00008093,2023-01-20 14:54:14,2023-01-25 14:54:14,delivered,UPS,AR
SHP00010219,ORD00008020,2023-06-16 09:23:43,2023-06-23 09:23:43,delivered,DHL,AR
SHP00010220,ORD00013975,2024-12-01 04:25:42,2024-12-08 04:25:42,delayed,UPS,MX
SHP00010221,ORD00004433,2023-03-24 19:45:13,2023-03-30 19:45:13,delivered,DHL,ES
SHP00010222,ORD00010193,2024-06-20 21:05:07,2024-06-23 21:05:07,delivered,FedEx,BR
SHP00010223,ORD00000752,2025-06-17 04:40:00,2025-06-20 04:40:00,delivered,FedEx,ES
SHP00010224,ORD00013766,2025-06-12 22:17:31,2025-06-16 22:17:31,delivered,USPS,MX
SHP00010225,ORD00006807,2025-01-26 02:16:26,2025-02-01 02:16:26,delivered,USPS,CO
SHP00010226,ORD00001326,2023-07-05 23:43:47,2023-07-08 23:43:47,delivered,UPS,MX
SHP00010227,ORD00002141,2025-06-11 20:06:52,2025-06-19 20:06:52,delivered,FedEx,CA
SHP00010228,ORD00000302,2023-11-30 00:44:41,2023-12-02 00:44:41,delivered,Correos,CO
SHP00010229,ORD00006360,2023-05-22 04:23:08,,shipped,UPS,MX
SHP00010230,ORD00003148,2023-05-20 08:54:13,2023-05-21 08:54:13,delivered,Correos,CL
SHP00010231,ORD00003878,2024-04-24 17:01:09,,shipped,DHL,CA
SHP00010232,ORD00004165,2025-07-11 18:07:53,2025-07-13 18:07:53,delivered,Servientrega,CA
SHP00010233,ORD00005106,2023-06-19 17:05:39,2023-06-21 17:05:39,delivered,UPS,BR
SHP00010234,ORD00006273,2024-03-09 03:46:37,2024-03-11 03:46:37,delivered,UPS,MX
SHP00010235,ORD00014551,2025-10-10 18:48:16,2025-10-11 18:48:16,delivered,UPS,BR
SHP00010236,ORD00004394,2026-02-05 10:02:19,2026-02-09 10:02:19,delivered,Correos,US
SHP00010237,ORD00001229,2025-06-01 13:53:55,2025-06-02 13:53:55,delivered,Correos,ES
SHP00010238,ORD00002949,2025-02-09 22:24:18,2025-02-13 22:24:18,delivered,Correos,CL
SHP00010239,ORD00008787,2024-05-05 20:05:39,2024-05-18 20:05:39,delayed,USPS,CO
SHP00010240,ORD00011890,2026-02-07 14:00:58,2026-02-15 14:00:58,delivered,FedEx,AR
SHP00010241,ORD00008231,2024-03-04 07:05:04,2024-03-07 07:05:04,delivered,DHL,ES
SHP00010242,ORD00009799,2023-11-01 03:25:25,2023-11-04 03:25:25,delivered,UPS,BR
SHP00010243,ORD00011132,2023-03-07 00:47:01,2023-03-14 00:47:01,delivered,Servientrega,MX
SHP00010244,ORD00002656,2023-09-21 12:40:41,2023-09-29 12:40:41,delivered,FedEx,ES
SHP00010245,ORD00014524,2024-06-08 03:19:46,2024-06-16 03:19:46,delivered,Correos,CA
SHP00010246,ORD00008322,2024-10-16 06:33:35,2024-10-23 06:33:35,delivered,USPS,AR
SHP00010247,ORD00004195,2023-07-16 14:47:28,,shipped,USPS,CA
SHP00010248,ORD00002544,2023-05-14 19:07:12,2023-05-19 19:07:12,delivered,FedEx,CO
SHP00010249,ORD00008612,2025-04-14 13:32:46,2025-04-18 13:32:46,delivered,FedEx,CL
SHP00010250,ORD00007606,2024-04-18 19:38:33,,shipped,Correos,CO
SHP00010251,ORD00000125,2025-10-21 00:58:09,2025-10-24 00:58:09,delivered,UPS,CL
SHP00010252,ORD00001997,2025-06-11 22:06:55,2025-06-16 22:06:55,delivered,USPS,US
SHP00010253,ORD00003324,2025-11-22 18:52:43,,shipped,USPS,CO
SHP00010254,ORD00004544,2025-08-10 06:42:09,2025-08-16 06:42:09,delivered,USPS,CA
SHP00010255,ORD00013843,2023-06-04 17:10:22,,shipped,DHL,CL
SHP00010256,ORD00012659,2024-05-25 10:20:19,2024-05-29 10:20:19,delivered,FedEx,MX
SHP00010257,ORD00003007,2025-03-14 14:39:50,2025-03-19 14:39:50,delivered,Servientrega,AR
SHP00010258,ORD00011815,2023-03-06 05:54:31,2023-03-09 05:54:31,delivered,FedEx,CO
SHP00010259,ORD00013864,2023-06-25 17:50:23,,shipped,Correos,ES
SHP00010260,ORD00013630,2025-04-21 04:10:03,2025-04-24 04:10:03,delivered,Servientrega,US
SHP00010261,ORD00005021,2023-01-20 16:10:20,2023-01-28 16:10:20,delivered,DHL,CA
SHP00010262,ORD00004049,2023-12-30 20:34:08,2024-01-01 20:34:08,delivered,USPS,AR
SHP00010263,ORD00006515,2023-05-12 20:03:36,2023-05-17 20:03:36,delivered,DHL,CA
SHP00010264,ORD00003768,2024-03-09 22:39:09,2024-03-14 22:39:09,delivered,DHL,AR
SHP00010265,ORD00004075,2024-04-07 18:23:02,2024-04-14 18:23:02,delivered,DHL,ES
SHP00010266,ORD00007130,2023-02-18 02:26:27,,shipped,FedEx,CO
SHP00010267,ORD00012936,2024-04-12 19:44:56,2024-04-20 19:44:56,delivered,UPS,BR
SHP00010268,ORD00002086,2024-06-24 05:55:19,2024-06-27 05:55:19,delivered,UPS,BR
SHP00010269,ORD00013069,2024-08-18 03:56:40,2024-08-21 03:56:40,delivered,Servientrega,ES
SHP00010270,ORD00011437,2023-12-22 17:17:52,2023-12-28 17:17:52,delivered,Correos,BR
SHP00010271,ORD00012479,2025-02-11 14:06:17,2025-02-13 14:06:17,delivered,Servientrega,BR
SHP00010272,ORD00010515,2025-07-31 00:15:07,,shipped,Correos,AR
SHP00010273,ORD00007803,2026-02-19 23:37:40,2026-02-22 23:37:40,delivered,USPS,MX
SHP00010274,ORD00014480,2023-03-12 07:49:46,2023-03-20 07:49:46,delivered,UPS,MX
SHP00010275,ORD00008517,2025-09-17 08:21:29,2025-09-20 08:21:29,delivered,DHL,CO
SHP00010276,ORD00007692,2024-01-27 10:34:56,2024-02-04 10:34:56,delivered,Correos,MX
SHP00010277,ORD00007474,2026-01-01 09:08:35,2026-01-02 09:08:35,delivered,USPS,CL
SHP00010278,ORD00006295,2024-04-27 12:12:14,,shipped,Correos,CO
SHP00010279,ORD00005089,2025-03-09 09:13:16,,shipped,Servientrega,BR
SHP00010280,ORD00000950,2024-04-04 10:28:32,2024-04-06 10:28:32,delivered,FedEx,ES
SHP00010281,ORD00000606,2023-09-22 09:46:48,,shipped,Servientrega,CA
SHP00010282,ORD00012148,2023-04-17 15:51:25,,shipped,Servientrega,MX
SHP00010283,ORD00001304,2023-09-13 12:08:25,,shipped,USPS,ES
SHP00010284,ORD00011353,2023-08-06 15:28:00,2023-08-10 15:28:00,delivered,Servientrega,US
SHP00010285,ORD00008256,2025-06-23 13:39:12,2025-06-29 13:39:12,delivered,USPS,US
SHP00010286,ORD00011584,2023-12-13 04:41:46,2023-12-26 04:41:46,delayed,Servientrega,AR
SHP00010287,ORD00010409,2025-06-17 02:40:51,2025-06-19 02:40:51,delivered,FedEx,ES
SHP00010288,ORD00007024,2025-10-10 23:17:55,2025-10-16 23:17:55,delivered,Correos,AR
SHP00010289,ORD00003423,2025-07-29 05:45:13,,shipped,Correos,ES
SHP00010290,ORD00003871,2025-02-18 04:26:30,2025-02-19 04:26:30,delivered,FedEx,AR
SHP00010291,ORD00001833,2025-12-20 23:22:18,2025-12-23 23:22:18,delivered,Servientrega,MX
SHP00010292,ORD00012351,2023-06-28 23:00:26,2023-07-06 23:00:26,delivered,FedEx,AR
SHP00010293,ORD00009081,2025-04-30 00:42:32,2025-05-07 00:42:32,delivered,FedEx,CA
SHP00010294,ORD00001232,2025-12-06 10:18:18,2025-12-07 10:18:18,delivered,Servientrega,MX
SHP00010295,ORD00003371,2023-05-31 07:51:50,2023-06-06 07:51:50,delivered,FedEx,US
SHP00010296,ORD00006661,2023-07-12 04:11:25,,shipped,Correos,CL
SHP00010297,ORD00012597,2024-05-18 18:39:57,2024-05-19 18:39:57,delivered,FedEx,CO
SHP00010298,ORD00003975,2024-09-13 17:05:19,2024-09-17 17:05:19,delivered,Servientrega,AR
SHP00010299,ORD00010840,2025-05-19 00:44:34,,shipped,USPS,CL
SHP00010300,ORD00002842,2025-02-21 16:46:26,2025-02-23 16:46:26,delivered,USPS,US
SHP00010301,ORD00009496,2025-08-01 04:55:26,2025-08-07 04:55:26,delivered,Servientrega,CO
SHP00010302,ORD00001408,2024-03-15 20:48:16,2024-03-21 20:48:16,delivered,Servientrega,CL
SHP00010303,ORD00002741,2025-01-24 07:32:56,2025-01-26 07:32:56,delivered,FedEx,CA
SHP00010304,ORD00009860,2023-07-04 22:47:43,2023-07-05 22:47:43,delivered,Servientrega,AR
SHP00010305,ORD00003023,2025-03-21 07:44:30,2025-03-23 07:44:30,delivered,Correos,CA
SHP00010306,ORD00014353,2025-03-22 08:15:21,2025-03-27 08:15:21,delivered,USPS,US
SHP00010307,ORD00010117,2023-10-07 13:10:50,2023-10-13 13:10:50,delivered,Servientrega,CA
SHP00010308,ORD00002297,2023-02-22 09:36:03,2023-03-01 09:36:03,delivered,Servientrega,AR
SHP00010309,ORD00011690,2023-09-19 21:45:30,,shipped,Servientrega,US
SHP00010310,ORD00004086,2026-01-02 15:03:33,2026-01-08 15:03:33,delivered,FedEx,AR
SHP00010311,ORD00014547,2024-09-11 02:38:04,2024-09-12 02:38:04,delivered,UPS,AR
SHP00010312,ORD00011488,2023-08-06 06:16:30,2023-08-11 06:16:30,delivered,Servientrega,US
SHP00010313,ORD00012298,2025-08-02 15:47:09,2025-08-09 15:47:09,delivered,DHL,BR
SHP00010314,ORD00010007,2024-09-07 05:36:35,2024-09-10 05:36:35,delivered,USPS,CO
SHP00010315,ORD00005361,2025-07-05 12:01:24,2025-07-07 12:01:24,delivered,FedEx,BR
SHP00010316,ORD00007114,2024-03-31 15:59:06,2024-04-01 15:59:06,delivered,Servientrega,MX
SHP00010317,ORD00010187,2024-06-18 22:02:27,2024-06-25 22:02:27,delivered,Correos,MX
SHP00010318,ORD00001749,2023-01-18 02:00:51,2023-01-24 02:00:51,delivered,USPS,CA
SHP00010319,ORD00011997,2023-08-26 11:38:10,,delayed,Servientrega,AR
SHP00010320,ORD00010422,2024-06-01 09:07:40,2024-06-08 09:07:40,delivered,DHL,CA
SHP00010321,ORD00014770,2024-05-22 03:31:51,2024-05-23 03:31:51,delivered,USPS,CA
SHP00010322,ORD00000390,2024-01-21 07:04:27,2024-01-23 07:04:27,delivered,UPS,BR
SHP00010323,ORD00000153,2025-02-26 02:50:53,2025-02-28 02:50:53,delivered,FedEx,AR
SHP00010324,ORD00009116,2023-09-01 01:01:06,2023-09-07 01:01:06,delayed,Correos,US
SHP00010325,ORD00010458,2024-12-24 15:54:04,2024-12-26 15:54:04,delivered,FedEx,AR
SHP00010326,ORD00000417,2025-04-22 03:37:16,2025-04-23 03:37:16,delivered,FedEx,MX
SHP00010327,ORD00014259,2025-08-11 18:53:33,,shipped,UPS,AR
SHP00010328,ORD00005192,2023-03-27 01:00:20,2023-03-28 01:00:20,delivered,DHL,MX
SHP00010329,ORD00013939,2024-10-24 15:22:08,2024-10-27 15:22:08,delivered,USPS,ES
SHP00010330,ORD00001549,2025-05-17 12:46:10,,shipped,Correos,CL
SHP00010331,ORD00010262,2023-09-11 00:13:59,2023-09-15 00:13:59,delivered,Servientrega,CO
SHP00010332,ORD00001020,2025-07-24 18:28:46,,shipped,Correos,CA
SHP00010333,ORD00005899,2025-04-05 10:05:42,,shipped,Correos,CA
SHP00010334,ORD00005259,2023-11-29 22:23:40,2023-11-30 22:23:40,delivered,Servientrega,CL
SHP00010335,ORD00009186,2024-02-09 03:25:42,2024-02-12 03:25:42,delivered,FedEx,CO
SHP00010336,ORD00002072,2023-04-14 18:46:26,,shipped,USPS,AR
SHP00010337,ORD00002509,2024-11-05 16:25:14,2024-11-08 16:25:14,delivered,Servientrega,BR
SHP00010338,ORD00003449,2023-12-14 14:58:40,2023-12-22 14:58:40,delivered,USPS,BR
SHP00010339,ORD00010184,2025-04-08 09:10:51,2025-04-12 09:10:51,delivered,FedEx,CO
SHP00010340,ORD00014385,2023-09-20 21:35:33,,shipped,Correos,US
SHP00010341,ORD00004054,2025-07-11 16:50:03,2025-07-12 16:50:03,delivered,Correos,CA
SHP00010342,ORD00002076,2023-05-03 11:48:13,2023-05-07 11:48:13,delivered,UPS,CO
SHP00010343,ORD00013348,2024-02-14 02:48:11,2024-02-16 02:48:11,delivered,FedEx,ES
SHP00010344,ORD00004435,2024-04-22 22:07:58,2024-04-30 22:07:58,delivered,DHL,AR
SHP00010345,ORD00009645,2024-06-15 13:32:08,2024-06-23 13:32:08,delivered,Servientrega,BR
SHP00010346,ORD00002578,2024-03-08 09:39:54,2024-03-12 09:39:54,delivered,Servientrega,ES
SHP00010347,ORD00011470,2024-01-15 17:47:42,2024-01-20 17:47:42,delivered,Servientrega,US
SHP00010348,ORD00006590,2024-02-07 22:21:37,,delayed,DHL,US
SHP00010349,ORD00000848,2025-08-11 13:21:27,,shipped,USPS,CA
SHP00010350,ORD00007288,2026-03-02 10:45:24,2026-03-16 10:45:24,delayed,Servientrega,US
SHP00010351,ORD00008633,2024-08-20 15:24:56,2024-08-26 15:24:56,delivered,UPS,US
SHP00010352,ORD00008927,2023-09-17 07:42:35,,shipped,Servientrega,AR
