order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
ITEM00033686,ORD00014425,PROD000203,5,1136.42,0.0,5682.1
ITEM00033687,ORD00014426,PROD000209,2,53.98,0.0,107.96
ITEM00033688,ORD00014426,PROD000099,1,81.79,18.28,63.51
ITEM00033689,ORD00014427,PROD000091,2,288.59,0.0,577.18
ITEM00033690,ORD00014427,PROD000046,3,99.47,17.45,280.96
ITEM00033691,ORD00014427,PROD000175,3,36.92,0.0,110.76
ITEM00033692,ORD00014428,PROD000169,2,29.28,0.0,58.56
ITEM00033693,ORD00014428,PROD000096,4,13.86,0.0,55.44
ITEM00033694,ORD00014429,PROD000016,5,20.16,0.0,100.8
ITEM00033695,ORD00014429,PROD000143,1,44.85,0.0,44.85
ITEM00033696,ORD00014430,PROD000173,2,18.25,5.26,31.24
ITEM00033697,ORD00014430,PROD000031,3,172.17,0.0,516.51
ITEM00033698,ORD00014430,PROD000095,4,66.31,0.0,265.24
ITEM00033699,ORD00014430,PROD000145,1,150.68,0.0,150.68
ITEM00033700,ORD00014431,PROD000085,4,731.65,0.0,2926.6
ITEM00033701,ORD00014431,PROD000155,2,54.33,22.14,86.52
ITEM00033702,ORD00014432,PROD000006,2,49.84,0.0,99.68
ITEM00033703,ORD00014432,PROD000079,3,136.74,0.0,410.22
ITEM00033704,ORD00014433,PROD000062,1,32.44,0.0,32.44
ITEM00033705,ORD00014433,PROD000028,1,136.11,0.0,136.11
ITEM00033706,ORD00014433,PROD000087,4,10.93,0.0,43.72
ITEM00033707,ORD00014434,PROD000241,4,49.03,4.53,191.59
ITEM00033708,ORD00014434,PROD000006,2,49.84,0.0,99.68
ITEM00033709,ORD00014434,PROD000113,4,218.38,0.0,873.52
ITEM00033710,ORD00014434,PROD000223,3,539.2,0.0,1617.6
ITEM00033711,ORD00014435,PROD000215,5,106.88,0.0,534.4
ITEM00033712,ORD00014435,PROD000238,1,122.56,0.0,122.56
ITEM00033713,ORD00014435,PROD000218,2,110.84,0.0,221.68
ITEM00033714,ORD00014436,PROD000019,2,207.86,0.0,415.72
ITEM00033715,ORD00014436,PROD000199,3,70.62,0.0,211.86
ITEM00033716,ORD00014437,PROD000128,1,48.86,0.0,48.86
ITEM00033717,ORD00014437,PROD000066,1,180.97,0.0,180.97
ITEM00033718,ORD00014437,PROD000019,4,207.86,49.74,781.7
ITEM00033719,ORD00014438,PROD000162,4,661.89,0.0,2647.56
ITEM00033720,ORD00014438,PROD000111,5,1078.35,0.0,5391.75
ITEM00033721,ORD00014438,PROD000176,4,107.58,0.0,430.32
ITEM00033722,ORD00014438,PROD000071,2,599.86,0.0,1199.72
ITEM00033723,ORD00014438,PROD000124,3,976.88,0.0,2930.64
ITEM00033724,ORD00014439,PROD000244,1,1615.8,0.0,1615.8
ITEM00033725,ORD00014439,PROD000206,3,93.01,0.0,279.03
ITEM00033726,ORD00014439,PROD000124,1,976.88,0.0,976.88
ITEM00033727,ORD00014439,PROD000220,4,127.88,0.0,511.52
ITEM00033728,ORD00014440,PROD000197,4,43.89,0.0,175.56
ITEM00033729,ORD00014441,PROD000249,2,36.29,0.0,72.58
ITEM00033730,ORD00014441,PROD000185,1,60.07,0.0,60.07
ITEM00033731,ORD00014441,PROD000170,5,206.66,0.0,1033.3
ITEM00033732,ORD00014442,PROD000100,3,154.26,0.0,462.78
ITEM00033733,ORD00014442,PROD000225,1,765.67,0.0,765.67
ITEM00033734,ORD00014443,PROD000049,4,61.06,0.0,244.24
ITEM00033735,ORD00014443,PROD000210,4,34.78,0.0,139.12
ITEM00033736,ORD00014444,PROD000198,2,161.62,4.65,318.59
ITEM00033737,ORD00014444,PROD000214,5,421.22,0.0,2106.1
ITEM00033738,ORD00014444,PROD000209,3,53.98,17.17,144.77
ITEM00033739,ORD00014445,PROD000026,2,327.82,29.01,626.63
ITEM00033740,ORD00014446,PROD000161,5,115.09,39.27,536.18
ITEM00033741,ORD00014446,PROD000011,3,32.66,0.0,97.98
ITEM00033742,ORD00014446,PROD000177,3,375.65,0.0,1126.95
ITEM00033743,ORD00014447,PROD000247,4,429.88,0.0,1719.52
ITEM00033744,ORD00014447,PROD000229,3,570.74,0.0,1712.22
ITEM00033745,ORD00014448,PROD000059,2,168.09,47.67,288.51
ITEM00033746,ORD00014448,PROD000199,1,70.62,9.03,61.59
ITEM00033747,ORD00014448,PROD000211,2,67.81,26.88,108.74
ITEM00033748,ORD00014449,PROD000041,2,134.15,0.0,268.3
ITEM00033749,ORD00014449,PROD000180,4,37.69,0.0,150.76
ITEM00033750,ORD00014450,PROD000064,4,1678.91,0.0,6715.64
ITEM00033751,ORD00014451,PROD000032,4,447.79,0.0,1791.16
ITEM00033752,ORD00014451,PROD000150,4,254.48,0.0,1017.92
ITEM00033753,ORD00014452,PROD000118,3,515.11,27.57,1517.76
ITEM00033754,ORD00014452,PROD000103,1,118.6,0.0,118.6
ITEM00033755,ORD00014452,PROD000121,3,376.36,0.0,1129.08
ITEM00033756,ORD00014453,PROD000015,4,290.07,22.48,1137.8
ITEM00033757,ORD00014453,PROD000042,3,131.91,0.0,395.73
ITEM00033758,ORD00014454,PROD000093,2,256.94,0.0,513.88
ITEM00033759,ORD00014454,PROD000079,4,136.74,19.76,527.2
ITEM00033760,ORD00014454,PROD000247,2,429.88,14.05,845.71
ITEM00033761,ORD00014455,PROD000097,2,22.78,0.0,45.56
ITEM00033762,ORD00014455,PROD000026,3,327.82,12.51,970.95
ITEM00033763,ORD00014455,PROD000106,5,574.45,0.0,2872.25
ITEM00033764,ORD00014456,PROD000131,3,152.11,0.0,456.33
ITEM00033765,ORD00014457,PROD000066,4,180.97,0.0,723.88
ITEM00033766,ORD00014458,PROD000236,1,291.68,45.98,245.7
ITEM00033767,ORD00014459,PROD000075,3,261.37,0.0,784.11
ITEM00033768,ORD00014460,PROD000072,3,299.78,23.13,876.21
ITEM00033769,ORD00014460,PROD000098,2,323.06,0.0,646.12
ITEM00033770,ORD00014461,PROD000152,4,175.53,0.0,702.12
ITEM00033771,ORD00014462,PROD000108,3,44.14,0.0,132.42
ITEM00033772,ORD00014462,PROD000073,3,276.11,0.0,828.33
ITEM00033773,ORD00014463,PROD000094,3,396.07,0.0,1188.21
ITEM00033774,ORD00014463,PROD000195,1,211.99,0.0,211.99
ITEM00033775,ORD00014464,PROD000243,4,71.92,0.0,287.68
ITEM00033776,ORD00014464,PROD000165,4,16.76,4.02,63.02
ITEM00033777,ORD00014465,PROD000130,1,157.19,0.0,157.19
ITEM00033778,ORD00014465,PROD000156,1,334.3,44.58,289.72
ITEM00033779,ORD00014465,PROD000232,2,246.87,0.0,493.74
ITEM00033780,ORD00014465,PROD000195,4,211.99,0.0,847.96
ITEM00033781,ORD00014465,PROD000047,1,193.54,0.0,193.54
ITEM00033782,ORD00014466,PROD000065,3,438.2,0.0,1314.6
ITEM00033783,ORD00014466,PROD000175,2,36.92,0.0,73.84
ITEM00033784,ORD00014466,PROD000079,5,136.74,0.0,683.7
ITEM00033785,ORD00014467,PROD000022,5,54.46,0.0,272.3
ITEM00033786,ORD00014467,PROD000242,1,108.48,0.0,108.48
ITEM00033787,ORD00014468,PROD000171,1,106.07,0.0,106.07
ITEM00033788,ORD00014468,PROD000139,1,111.27,28.43,82.84
ITEM00033789,ORD00014469,PROD000059,2,168.09,34.03,302.15
ITEM00033790,ORD00014470,PROD000048,2,100.08,0.0,200.16
ITEM00033791,ORD00014470,PROD000131,2,152.11,0.0,304.22
ITEM00033792,ORD00014471,PROD000230,2,123.48,0.0,246.96
ITEM00033793,ORD00014471,PROD000198,3,161.62,0.0,484.86
ITEM00033794,ORD00014472,PROD000018,1,10.79,0.0,10.79
ITEM00033795,ORD00014472,PROD000222,5,503.09,0.0,2515.45
ITEM00033796,ORD00014472,PROD000023,4,130.58,0.0,522.32
ITEM00033797,ORD00014472,PROD000220,2,127.88,0.0,255.76
ITEM00033798,ORD00014473,PROD000205,3,47.4,0.0,142.2
ITEM00033799,ORD00014473,PROD000204,1,35.5,2.7,32.8
ITEM00033800,ORD00014474,PROD000062,5,32.44,0.0,162.2
ITEM00033801,ORD00014474,PROD000222,3,503.09,0.0,1509.27
ITEM00033802,ORD00014475,PROD000114,5,11.81,0.0,59.05
ITEM00033803,ORD00014476,PROD000162,2,661.89,1.08,1322.7
ITEM00033804,ORD00014476,PROD000033,5,42.61,0.0,213.05
ITEM00033805,ORD00014477,PROD000070,1,84.14,0.0,84.14
ITEM00033806,ORD00014477,PROD000242,4,108.48,0.0,433.92
ITEM00033807,ORD00014477,PROD000191,5,29.17,0.0,145.85
ITEM00033808,ORD00014477,PROD000175,5,36.92,0.0,184.6
ITEM00033809,ORD00014477,PROD000175,1,36.92,0.0,36.92
ITEM00033810,ORD00014478,PROD000072,4,299.78,0.0,1199.12
ITEM00033811,ORD00014478,PROD000197,1,43.89,0.0,43.89
ITEM00033812,ORD00014479,PROD000127,5,17.24,0.0,86.2
ITEM00033813,ORD00014479,PROD000239,1,78.29,0.0,78.29
ITEM00033814,ORD00014480,PROD000183,1,582.56,33.56,549.0
ITEM00033815,ORD00014481,PROD000153,3,155.49,0.0,466.47
ITEM00033816,ORD00014481,PROD000210,4,34.78,0.0,139.12
ITEM00033817,ORD00014482,PROD000182,2,60.96,0.0,121.92
ITEM00033818,ORD00014483,PROD000041,4,134.15,0.0,536.6
ITEM00033819,ORD00014484,PROD000200,3,40.18,0.0,120.54
ITEM00033820,ORD00014484,PROD000149,1,90.8,23.83,66.97
ITEM00033821,ORD00014484,PROD000118,5,515.11,0.0,2575.55
ITEM00033822,ORD00014485,PROD000192,2,150.21,0.0,300.42
ITEM00033823,ORD00014486,PROD000184,1,142.87,0.0,142.87
ITEM00033824,ORD00014487,PROD000084,2,674.06,0.0,1348.12
ITEM00033825,ORD00014488,PROD000148,3,42.0,0.0,126.0
ITEM00033826,ORD00014489,PROD000024,3,114.96,0.0,344.88
ITEM00033827,ORD00014489,PROD000184,3,142.87,0.0,428.61
ITEM00033828,ORD00014489,PROD000220,5,127.88,0.0,639.4
ITEM00033829,ORD00014490,PROD000069,1,76.53,15.71,60.82
ITEM00033830,ORD00014490,PROD000235,1,183.72,0.0,183.72
ITEM00033831,ORD00014491,PROD000214,2,421.22,0.0,842.44
ITEM00033832,ORD00014491,PROD000077,2,14.67,0.0,29.34
ITEM00033833,ORD00014491,PROD000249,1,36.29,10.38,25.91
ITEM00033834,ORD00014492,PROD000136,5,50.53,0.0,252.65
ITEM00033835,ORD00014492,PROD000233,5,371.55,0.0,1857.75
ITEM00033836,ORD00014493,PROD000236,5,291.68,0.0,1458.4
ITEM00033837,ORD00014493,PROD000148,4,42.0,0.0,168.0
ITEM00033838,ORD00014494,PROD000079,5,136.74,0.0,683.7
ITEM00033839,ORD00014495,PROD000006,3,49.84,0.0,149.52
ITEM00033840,ORD00014495,PROD000228,3,154.83,43.45,421.04
ITEM00033841,ORD00014495,PROD000002,2,119.94,0.0,239.88
ITEM00033842,ORD00014496,PROD000148,2,42.0,0.0,84.0
ITEM00033843,ORD00014496,PROD000170,4,206.66,0.0,826.64
ITEM00033844,ORD00014497,PROD000080,5,86.84,0.0,434.2
ITEM00033845,ORD00014497,PROD000099,2,81.79,0.0,163.58
ITEM00033846,ORD00014497,PROD000087,1,10.93,0.78,10.15
ITEM00033847,ORD00014498,PROD000218,4,110.84,0.0,443.36
ITEM00033848,ORD00014498,PROD000195,5,211.99,41.75,1018.2
ITEM00033849,ORD00014499,PROD000222,3,503.09,18.36,1490.91
ITEM00033850,ORD00014499,PROD000140,4,98.75,0.0,395.0
ITEM00033851,ORD00014499,PROD000066,2,180.97,0.0,361.94
ITEM00033852,ORD00014500,PROD000230,3,123.48,22.7,347.74
ITEM00033853,ORD00014500,PROD000104,1,225.55,0.0,225.55
ITEM00033854,ORD00014501,PROD000061,4,356.35,0.0,1425.4
ITEM00033855,ORD00014501,PROD000226,1,48.08,0.0,48.08
ITEM00033856,ORD00014501,PROD000249,1,36.29,0.0,36.29
ITEM00033857,ORD00014502,PROD000204,1,35.5,5.83,29.67
ITEM00033858,ORD00014502,PROD000149,5,90.8,0.0,454.0
ITEM00033859,ORD00014503,PROD000040,5,16.39,0.0,81.95
ITEM00033860,ORD00014503,PROD000165,3,16.76,0.0,50.28
ITEM00033861,ORD00014503,PROD000192,5,150.21,0.0,751.05
ITEM00033862,ORD00014503,PROD000075,2,261.37,0.0,522.74
ITEM00033863,ORD00014503,PROD000144,2,459.26,0.19,918.33
ITEM00033864,ORD00014504,PROD000190,3,29.19,0.0,87.57
ITEM00033865,ORD00014504,PROD000216,3,159.64,39.65,439.27
ITEM00033866,ORD00014504,PROD000205,5,47.4,4.01,232.99
ITEM00033867,ORD00014504,PROD000129,5,35.55,0.0,177.75
ITEM00033868,ORD00014505,PROD000127,3,17.24,8.18,43.54
ITEM00033869,ORD00014505,PROD000144,1,459.26,0.0,459.26
ITEM00033870,ORD00014506,PROD000005,3,43.55,0.0,130.65
ITEM00033871,ORD00014506,PROD000165,2,16.76,0.27,33.25
ITEM00033872,ORD00014506,PROD000246,1,87.13,0.0,87.13
ITEM00033873,ORD00014507,PROD000123,1,73.2,13.99,59.21
ITEM00033874,ORD00014508,PROD000193,2,1278.37,0.0,2556.74
ITEM00033875,ORD00014508,PROD000063,3,370.93,45.64,1067.15
ITEM00033876,ORD00014508,PROD000123,1,73.2,0.0,73.2
ITEM00033877,ORD00014508,PROD000102,5,126.65,0.0,633.25
ITEM00033878,ORD00014509,PROD000171,5,106.07,0.0,530.35
ITEM00033879,ORD00014509,PROD000164,3,156.08,0.0,468.24
ITEM00033880,ORD00014510,PROD000173,2,18.25,0.0,36.5
ITEM00033881,ORD00014510,PROD000207,3,75.14,0.0,225.42
ITEM00033882,ORD00014511,PROD000123,5,73.2,0.0,366.0
ITEM00033883,ORD00014512,PROD000108,2,44.14,0.0,88.28
ITEM00033884,ORD00014512,PROD000206,1,93.01,0.0,93.01
ITEM00033885,ORD00014512,PROD000066,1,180.97,0.0,180.97
ITEM00033886,ORD00014512,PROD000219,1,282.66,0.0,282.66
ITEM00033887,ORD00014513,PROD000147,2,100.67,0.0,201.34
ITEM00033888,ORD00014513,PROD000121,5,376.36,0.0,1881.8
ITEM00033889,ORD00014513,PROD000237,2,44.12,0.0,88.24
ITEM00033890,ORD00014513,PROD000053,5,14.22,7.39,63.71
ITEM00033891,ORD00014514,PROD000116,5,43.88,0.0,219.4
ITEM00033892,ORD00014514,PROD000136,3,50.53,41.44,110.15
ITEM00033893,ORD00014515,PROD000012,3,111.11,0.0,333.33
ITEM00033894,ORD00014516,PROD000083,4,171.9,0.0,687.6
ITEM00033895,ORD00014516,PROD000064,3,1678.91,0.0,5036.73
ITEM00033896,ORD00014516,PROD000071,1,599.86,0.0,599.86
ITEM00033897,ORD00014517,PROD000220,2,127.88,27.84,227.92
ITEM00033898,ORD00014517,PROD000038,5,329.28,0.0,1646.4
ITEM00033899,ORD00014518,PROD000090,2,953.2,43.21,1863.19
ITEM00033900,ORD00014518,PROD000029,2,308.54,0.0,617.08
ITEM00033901,ORD00014518,PROD000145,4,150.68,0.0,602.72
ITEM00033902,ORD00014518,PROD000026,4,327.82,0.0,1311.28
ITEM00033903,ORD00014518,PROD000219,3,282.66,47.92,800.06
ITEM00033904,ORD00014519,PROD000138,2,438.95,0.0,877.9
ITEM00033905,ORD00014519,PROD000117,5,71.58,16.93,340.97
ITEM00033906,ORD00014520,PROD000032,2,447.79,0.0,895.58
ITEM00033907,ORD00014520,PROD000109,4,129.29,0.0,517.16
ITEM00033908,ORD00014521,PROD000033,3,42.61,8.77,119.06
ITEM00033909,ORD00014522,PROD000217,3,148.89,0.0,446.67
ITEM00033910,ORD00014522,PROD000138,1,438.95,0.0,438.95
ITEM00033911,ORD00014522,PROD000147,2,100.67,0.0,201.34
ITEM00033912,ORD00014522,PROD000115,4,184.69,0.0,738.76
ITEM00033913,ORD00014522,PROD000079,5,136.74,5.46,678.24
ITEM00033914,ORD00014523,PROD000114,3,11.81,0.0,35.43
ITEM00033915,ORD00014523,PROD000112,5,43.26,0.0,216.3
ITEM00033916,ORD00014524,PROD000207,4,75.14,0.0,300.56
ITEM00033917,ORD00014524,PROD000118,3,515.11,0.0,1545.33
ITEM00033918,ORD00014524,PROD000111,4,1078.35,0.0,4313.4
ITEM00033919,ORD00014524,PROD000109,4,129.29,0.0,517.16
ITEM00033920,ORD00014524,PROD000178,4,117.94,0.0,471.76
ITEM00033921,ORD00014525,PROD000244,3,1615.8,0.0,4847.4
ITEM00033922,ORD00014525,PROD000103,5,118.6,0.0,593.0
ITEM00033923,ORD00014526,PROD000193,4,1278.37,0.0,5113.48
ITEM00033924,ORD00014526,PROD000015,3,290.07,0.0,870.21
ITEM00033925,ORD00014527,PROD000178,3,117.94,0.0,353.82
ITEM00033926,ORD00014528,PROD000157,4,55.67,0.0,222.68
ITEM00033927,ORD00014528,PROD000021,4,208.43,0.0,833.72
ITEM00033928,ORD00014528,PROD000151,1,121.06,0.0,121.06
ITEM00033929,ORD00014529,PROD000031,5,172.17,0.0,860.85
ITEM00033930,ORD00014530,PROD000154,4,50.3,0.0,201.2
ITEM00033931,ORD00014530,PROD000049,2,61.06,0.0,122.12
ITEM00033932,ORD00014531,PROD000229,5,570.74,0.0,2853.7
ITEM00033933,ORD00014531,PROD000094,2,396.07,42.04,750.1
ITEM00033934,ORD00014531,PROD000042,5,131.91,0.0,659.55
ITEM00033935,ORD00014532,PROD000098,1,323.06,0.0,323.06
ITEM00033936,ORD00014533,PROD000215,4,106.88,0.0,427.52
ITEM00033937,ORD00014533,PROD000065,2,438.2,22.42,853.98
ITEM00033938,ORD00014533,PROD000033,2,42.61,0.0,85.22
ITEM00033939,ORD00014534,PROD000088,3,1777.14,0.0,5331.42
ITEM00033940,ORD00014534,PROD000148,3,42.0,0.0,126.0
ITEM00033941,ORD00014534,PROD000169,1,29.28,0.0,29.28
ITEM00033942,ORD00014535,PROD000167,2,181.72,0.0,363.44
ITEM00033943,ORD00014535,PROD000157,5,55.67,0.0,278.35
ITEM00033944,ORD00014536,PROD000054,1,20.19,5.55,14.64
ITEM00033945,ORD00014536,PROD000029,2,308.54,0.0,617.08
ITEM00033946,ORD00014537,PROD000115,5,184.69,0.0,923.45
ITEM00033947,ORD00014538,PROD000112,2,43.26,15.06,71.46
ITEM00033948,ORD00014538,PROD000222,3,503.09,0.0,1509.27
ITEM00033949,ORD00014539,PROD000149,4,90.8,18.93,344.27
ITEM00033950,ORD00014539,PROD000128,4,48.86,13.59,181.85
ITEM00033951,ORD00014539,PROD000217,5,148.89,24.8,719.65
ITEM00033952,ORD00014540,PROD000238,5,122.56,0.0,612.8
ITEM00033953,ORD00014541,PROD000217,5,148.89,0.0,744.45
ITEM00033954,ORD00014541,PROD000004,2,153.76,15.25,292.27
ITEM00033955,ORD00014541,PROD000136,1,50.53,0.0,50.53
ITEM00033956,ORD00014541,PROD000204,1,35.5,0.0,35.5
ITEM00033957,ORD00014541,PROD000091,3,288.59,0.0,865.77
ITEM00033958,ORD00014542,PROD000108,5,44.14,0.0,220.7
ITEM00033959,ORD00014542,PROD000193,1,1278.37,0.0,1278.37
ITEM00033960,ORD00014543,PROD000220,2,127.88,0.0,255.76
ITEM00033961,ORD00014544,PROD000115,5,184.69,0.0,923.45
ITEM00033962,ORD00014544,PROD000082,1,61.96,0.0,61.96
ITEM00033963,ORD00014545,PROD000148,2,42.0,9.29,74.71
ITEM00033964,ORD00014545,PROD000030,5,68.0,0.0,340.0
ITEM00033965,ORD00014546,PROD000007,2,113.67,0.0,227.34
ITEM00033966,ORD00014546,PROD000161,3,115.09,0.0,345.27
ITEM00033967,ORD00014546,PROD000096,1,13.86,4.15,9.71
ITEM00033968,ORD00014546,PROD000217,5,148.89,36.27,708.18
ITEM00033969,ORD00014547,PROD000168,2,152.8,29.66,275.94
ITEM00033970,ORD00014547,PROD000112,5,43.26,0.0,216.3
ITEM00033971,ORD00014547,PROD000188,5,151.8,0.0,759.0
ITEM00033972,ORD00014548,PROD000202,1,342.76,0.0,342.76
ITEM00033973,ORD00014548,PROD000055,2,247.79,0.0,495.58
ITEM00033974,ORD00014549,PROD000204,4,35.5,0.0,142.0
ITEM00033975,ORD00014549,PROD000229,2,570.74,0.0,1141.48
ITEM00033976,ORD00014549,PROD000188,5,151.8,0.0,759.0
ITEM00033977,ORD00014549,PROD000152,1,175.53,0.0,175.53
ITEM00033978,ORD00014549,PROD000167,5,181.72,0.0,908.6
ITEM00033979,ORD00014550,PROD000172,5,246.41,0.0,1232.05
ITEM00033980,ORD00014550,PROD000212,2,161.24,0.0,322.48
ITEM00033981,ORD00014551,PROD000107,5,230.89,16.14,1138.31
ITEM00033982,ORD00014551,PROD000125,5,83.32,0.0,416.6
ITEM00033983,ORD00014552,PROD000012,3,111.11,0.0,333.33
ITEM00033984,ORD00014552,PROD000170,2,206.66,0.0,413.32
ITEM00033985,ORD00014552,PROD000078,3,146.96,30.84,410.04
ITEM00033986,ORD00014553,PROD000220,4,127.88,0.0,511.52
ITEM00033987,ORD00014553,PROD000072,3,299.78,0.0,899.34
ITEM00033988,ORD00014554,PROD000201,5,40.54,0.0,202.7
ITEM00033989,ORD00014555,PROD000115,2,184.69,28.08,341.3
ITEM00033990,ORD00014555,PROD000123,3,73.2,0.0,219.6
ITEM00033991,ORD00014555,PROD000248,4,76.93,0.0,307.72
ITEM00033992,ORD00014556,PROD000124,1,976.88,0.0,976.88
ITEM00033993,ORD00014556,PROD000235,2,183.72,0.0,367.44
ITEM00033994,ORD00014557,PROD000212,1,161.24,0.0,161.24
ITEM00033995,ORD00014557,PROD000029,4,308.54,32.38,1201.78
ITEM00033996,ORD00014558,PROD000070,2,84.14,0.0,168.28
ITEM00033997,ORD00014558,PROD000009,3,213.6,0.0,640.8
ITEM00033998,ORD00014558,PROD000091,2,288.59,37.08,540.1
ITEM00033999,ORD00014558,PROD000207,4,75.14,0.0,300.56
ITEM00034000,ORD00014559,PROD000116,3,43.88,37.97,93.67
ITEM00034001,ORD00014559,PROD000217,5,148.89,0.0,744.45
ITEM00034002,ORD00014560,PROD000217,4,148.89,0.0,595.56
ITEM00034003,ORD00014560,PROD000120,4,130.16,0.0,520.64
ITEM00034004,ORD00014560,PROD000242,4,108.48,0.0,433.92
ITEM00034005,ORD00014561,PROD000237,2,44.12,0.0,88.24
ITEM00034006,ORD00014561,PROD000015,5,290.07,0.0,1450.35
ITEM00034007,ORD00014561,PROD000035,3,73.78,0.0,221.34
ITEM00034008,ORD00014561,PROD000249,1,36.29,6.42,29.87
ITEM00034009,ORD00014562,PROD000094,5,396.07,0.0,1980.35
ITEM00034010,ORD00014562,PROD000244,4,1615.8,0.0,6463.2
ITEM00034011,ORD00014563,PROD000192,3,150.21,0.0,450.63
ITEM00034012,ORD00014564,PROD000005,1,43.55,0.0,43.55
ITEM00034013,ORD00014564,PROD000179,3,211.12,0.0,633.36
ITEM00034014,ORD00014564,PROD000022,4,54.46,0.0,217.84
ITEM00034015,ORD00014564,PROD000093,4,256.94,0.0,1027.76
ITEM00034016,ORD00014565,PROD000095,1,66.31,0.0,66.31
ITEM00034017,ORD00014565,PROD000247,5,429.88,7.81,2141.59
ITEM00034018,ORD00014566,PROD000073,2,276.11,0.0,552.22
ITEM00034019,ORD00014566,PROD000066,3,180.97,0.0,542.91
ITEM00034020,ORD00014567,PROD000159,1,175.18,16.66,158.52
ITEM00034021,ORD00014568,PROD000073,5,276.11,0.0,1380.55
ITEM00034022,ORD00014569,PROD000010,2,72.99,25.27,120.71
ITEM00034023,ORD00014569,PROD000164,1,156.08,0.0,156.08
ITEM00034024,ORD00014570,PROD000213,3,121.46,0.0,364.38
ITEM00034025,ORD00014570,PROD000201,2,40.54,0.0,81.08
ITEM00034026,ORD00014570,PROD000159,4,175.18,0.0,700.72
ITEM00034027,ORD00014571,PROD000178,5,117.94,9.08,580.62
ITEM00034028,ORD00014571,PROD000160,3,56.33,0.0,168.99
ITEM00034029,ORD00014572,PROD000225,3,765.67,0.0,2297.01
ITEM00034030,ORD00014572,PROD000138,4,438.95,0.0,1755.8
ITEM00034031,ORD00014573,PROD000083,4,171.9,0.0,687.6
ITEM00034032,ORD00014573,PROD000118,5,515.11,44.33,2531.22
ITEM00034033,ORD00014573,PROD000208,3,432.42,0.37,1296.89
ITEM00034034,ORD00014573,PROD000083,2,171.9,0.0,343.8
ITEM00034035,ORD00014574,PROD000034,2,58.55,0.0,117.1
ITEM00034036,ORD00014574,PROD000095,2,66.31,33.78,98.84
ITEM00034037,ORD00014575,PROD000100,1,154.26,0.0,154.26
ITEM00034038,ORD00014576,PROD000162,2,661.89,0.0,1323.78
ITEM00034039,ORD00014576,PROD000056,3,65.31,0.0,195.93
ITEM00034040,ORD00014576,PROD000126,4,45.99,0.0,183.96
ITEM00034041,ORD00014576,PROD000067,1,52.47,0.0,52.47
ITEM00034042,ORD00014577,PROD000244,2,1615.8,0.0,3231.6
ITEM00034043,ORD00014577,PROD000233,1,371.55,11.96,359.59
ITEM00034044,ORD00014578,PROD000069,3,76.53,0.0,229.59
ITEM00034045,ORD00014578,PROD000240,5,1784.3,18.71,8902.79
ITEM00034046,ORD00014579,PROD000192,3,150.21,0.0,450.63
ITEM00034047,ORD00014579,PROD000141,5,68.87,17.86,326.49
ITEM00034048,ORD00014579,PROD000069,2,76.53,19.02,134.04
ITEM00034049,ORD00014580,PROD000092,5,212.19,0.0,1060.95
ITEM00034050,ORD00014580,PROD000087,2,10.93,0.0,21.86
ITEM00034051,ORD00014581,PROD000188,5,151.8,0.0,759.0
ITEM00034052,ORD00014581,PROD000087,2,10.93,0.0,21.86
ITEM00034053,ORD00014582,PROD000182,1,60.96,0.0,60.96
ITEM00034054,ORD00014582,PROD000172,5,246.41,0.0,1232.05
ITEM00034055,ORD00014582,PROD000168,3,152.8,0.79,457.61
ITEM00034056,ORD00014582,PROD000122,1,222.72,34.26,188.46
ITEM00034057,ORD00014583,PROD000100,3,154.26,43.78,419.0
ITEM00034058,ORD00014583,PROD000242,5,108.48,31.1,511.3
ITEM00034059,ORD00014584,PROD000214,2,421.22,0.0,842.44
ITEM00034060,ORD00014584,PROD000241,1,49.03,0.0,49.03
ITEM00034061,ORD00014584,PROD000193,1,1278.37,0.0,1278.37
ITEM00034062,ORD00014584,PROD000173,4,18.25,0.0,73.0
ITEM00034063,ORD00014585,PROD000105,4,741.66,48.4,2918.24
ITEM00034064,ORD00014586,PROD000054,3,20.19,11.16,49.41
ITEM00034065,ORD00014586,PROD000062,2,32.44,0.0,64.88
ITEM00034066,ORD00014586,PROD000212,5,161.24,0.0,806.2
ITEM00034067,ORD00014586,PROD000087,2,10.93,2.83,19.03
ITEM00034068,ORD00014587,PROD000177,2,375.65,0.0,751.3
ITEM00034069,ORD00014587,PROD000070,4,84.14,0.0,336.56
ITEM00034070,ORD00014588,PROD000249,1,36.29,0.0,36.29
ITEM00034071,ORD00014588,PROD000048,1,100.08,0.0,100.08
ITEM00034072,ORD00014589,PROD000001,2,212.26,0.0,424.52
ITEM00034073,ORD00014589,PROD000182,3,60.96,1.41,181.47
ITEM00034074,ORD00014590,PROD000232,2,246.87,0.0,493.74
ITEM00034075,ORD00014591,PROD000086,1,97.78,0.0,97.78
ITEM00034076,ORD00014592,PROD000007,4,113.67,0.0,454.68
ITEM00034077,ORD00014592,PROD000145,2,150.68,0.0,301.36
ITEM00034078,ORD00014592,PROD000231,4,1711.67,0.0,6846.68
ITEM00034079,ORD00014593,PROD000088,4,1777.14,0.0,7108.56
ITEM00034080,ORD00014593,PROD000244,1,1615.8,0.0,1615.8
ITEM00034081,ORD00014593,PROD000056,5,65.31,0.0,326.55
