payment_id,order_id,payment_timestamp,payment_method,payment_status,payment_amount,currency
PAY00001375,ORD00001234,2025-12-05 01:14:59,credit_card,paid,9012.39,USD
PAY00005831,ORD00005191,2025-12-05 03:49:36,credit_card,paid,1223.16,USD
PAY00016259,ORD00014515,2025-12-05 04:43:34,credit_card,paid,360.0,USD
PAY00005762,ORD00005129,2025-12-05 07:01:04,wallet,pending,696.44,USD
PAY00009600,ORD00008566,2025-12-05 07:08:01,paypal,paid,1472.32,USD
PAY00002518,ORD00002254,2025-12-05 09:24:22,credit_card,paid,4598.02,USD
PAY00016260,ORD00014515,2025-12-05 09:28:34,bank_transfer,failed,360.0,USD
PAY00010898,ORD00009717,2025-12-05 10:29:20,credit_card,paid,3330.59,USD
PAY00010460,ORD00009324,2025-12-05 11:35:51,paypal,paid,370.28,USD
PAY00001027,ORD00000917,2025-12-05 12:27:21,credit_card,paid,544.1,USD
PAY00009569,ORD00008537,2025-12-05 14:09:21,credit_card,failed,634.62,USD
PAY00004359,ORD00003890,2025-12-05 14:12:42,debit_card,paid,1461.7,USD
PAY00009003,ORD00008037,2025-12-05 15:59:51,bank_transfer,paid,2919.74,USD
PAY00001342,ORD00001205,2025-12-05 17:07:12,debit_card,paid,105.38,USD
PAY00004585,ORD00004084,2025-12-05 17:33:07,credit_card,failed,190.47,USD
PAY00009398,ORD00008382,2025-12-05 17:44:18,wallet,paid,749.47,USD
PAY00001540,ORD00001382,2025-12-05 20:46:32,paypal,paid,4131.11,USD
PAY00012269,ORD00010952,2025-12-05 22:50:31,paypal,paid,730.69,USD
PAY00005503,ORD00004902,2025-12-06 01:38:43,credit_card,paid,730.5,USD
PAY00007410,ORD00006604,2025-12-06 03:40:04,debit_card,paid,2461.04,USD
PAY00002052,ORD00001835,2025-12-06 04:34:46,credit_card,paid,319.53,USD
PAY00003470,ORD00003101,2025-12-06 09:15:51,credit_card,pending,2676.28,USD
PAY00004062,ORD00003625,2025-12-06 11:33:49,credit_card,paid,2183.0,USD
PAY00010049,ORD00008968,2025-12-06 11:47:33,credit_card,paid,449.58,USD
PAY00012621,ORD00011271,2025-12-06 11:57:37,debit_card,paid,614.41,USD
PAY00014253,ORD00012721,2025-12-06 14:37:29,credit_card,paid,487.07,USD
PAY00002394,ORD00002145,2025-12-06 15:37:42,debit_card,paid,245.92,USD
PAY00001048,ORD00000934,2025-12-06 18:39:06,credit_card,paid,31.79,USD
PAY00002034,ORD00001817,2025-12-06 19:05:26,wallet,paid,1534.67,USD
PAY00008550,ORD00007626,2025-12-06 22:37:15,credit_card,paid,1264.3,USD
PAY00013309,ORD00011880,2025-12-07 04:20:49,paypal,pending,279.9,USD
PAY00010249,ORD00009139,2025-12-07 06:30:03,credit_card,pending,1199.74,USD
PAY00007685,ORD00006845,2025-12-07 08:01:51,paypal,paid,1719.68,USD
PAY00001187,ORD00001061,2025-12-07 08:12:07,paypal,paid,1128.91,USD
PAY00002532,ORD00002267,2025-12-07 09:31:15,credit_card,paid,1174.27,USD
PAY00010495,ORD00009356,2025-12-07 10:20:35,credit_card,paid,378.95,USD
PAY00016582,ORD00014804,2025-12-07 10:26:44,credit_card,paid,1146.93,USD
PAY00009276,ORD00008278,2025-12-07 10:34:18,credit_card,failed,1149.68,USD
PAY00001166,ORD00001042,2025-12-07 11:05:41,bank_transfer,paid,509.3,USD
PAY00010523,ORD00009381,2025-12-07 11:26:19,paypal,paid,1731.57,USD
PAY00007680,ORD00006842,2025-12-07 11:54:37,credit_card,paid,164.75,USD
PAY00009191,ORD00008202,2025-12-07 12:29:13,paypal,pending,2435.55,USD
PAY00013323,ORD00011891,2025-12-07 15:17:15,credit_card,paid,1714.37,USD
PAY00015481,ORD00013830,2025-12-07 17:56:07,credit_card,paid,6477.01,USD
PAY00015482,ORD00013830,2025-12-07 20:22:07,wallet,paid,6477.01,USD
PAY00006621,ORD00005896,2025-12-08 00:11:02,credit_card,paid,643.84,USD
PAY00001689,ORD00001517,2025-12-08 02:39:15,wallet,paid,290.53,USD
PAY00003316,ORD00002967,2025-12-08 03:34:09,credit_card,paid,1561.45,USD
PAY00001954,ORD00001746,2025-12-08 07:44:28,credit_card,paid,709.17,USD
PAY00008571,ORD00007643,2025-12-08 09:00:02,credit_card,paid,91.55,USD
PAY00003209,ORD00002872,2025-12-08 09:44:05,debit_card,paid,6558.23,USD
PAY00004185,ORD00003734,2025-12-08 10:23:27,credit_card,paid,882.58,USD
PAY00001690,ORD00001517,2025-12-08 11:21:15,bank_transfer,pending,290.53,USD
PAY00011564,ORD00010321,2025-12-08 12:13:38,wallet,paid,1105.72,USD
PAY00006925,ORD00006163,2025-12-08 14:25:42,paypal,paid,569.79,USD
PAY00003317,ORD00002967,2025-12-08 14:51:09,credit_card,paid,1561.45,USD
PAY00010334,ORD00009216,2025-12-08 15:12:34,credit_card,paid,1743.93,USD
PAY00001846,ORD00001654,2025-12-08 15:46:14,debit_card,paid,1025.64,USD
PAY00004035,ORD00003603,2025-12-08 17:16:58,debit_card,paid,4861.83,USD
PAY00000831,ORD00000739,2025-12-08 18:03:56,debit_card,paid,426.38,USD
PAY00012527,ORD00011185,2025-12-08 21:27:51,bank_transfer,paid,4238.63,USD
PAY00013714,ORD00012245,2025-12-08 22:59:40,bank_transfer,pending,1510.63,USD
PAY00003208,ORD00002871,2025-12-09 00:20:23,credit_card,pending,1088.33,USD
PAY00003287,ORD00002942,2025-12-09 01:03:15,credit_card,paid,10027.71,USD
PAY00001026,ORD00000916,2025-12-09 01:41:45,credit_card,paid,3539.2,USD
PAY00002262,ORD00002028,2025-12-09 02:49:01,credit_card,paid,716.39,USD
PAY00002759,ORD00002467,2025-12-09 05:18:31,wallet,paid,3124.51,USD
PAY00002559,ORD00002291,2025-12-09 06:23:00,paypal,paid,906.3,USD
PAY00012138,ORD00010839,2025-12-09 07:51:14,debit_card,paid,513.97,USD
PAY00015410,ORD00013769,2025-12-09 11:20:15,debit_card,paid,830.55,USD
PAY00012139,ORD00010839,2025-12-09 11:30:14,paypal,failed,513.97,USD
PAY00002544,ORD00002277,2025-12-09 13:41:15,credit_card,paid,5464.42,USD
PAY00011001,ORD00009812,2025-12-09 14:51:55,credit_card,paid,528.16,USD
PAY00013805,ORD00012326,2025-12-09 21:44:10,bank_transfer,paid,5721.19,USD
PAY00001511,ORD00001358,2025-12-10 06:11:46,debit_card,paid,2154.99,USD
PAY00014620,ORD00013057,2025-12-10 06:35:34,debit_card,pending,1307.26,USD
PAY00013420,ORD00011980,2025-12-10 07:50:30,credit_card,paid,6571.12,USD
PAY00005936,ORD00005288,2025-12-10 13:38:26,debit_card,paid,754.83,USD
PAY00001449,ORD00001302,2025-12-10 13:42:41,credit_card,paid,1729.87,USD
PAY00002134,ORD00001913,2025-12-10 14:20:35,credit_card,paid,2332.52,USD
PAY00004528,ORD00004037,2025-12-10 17:35:50,credit_card,paid,1269.82,USD
PAY00004659,ORD00004147,2025-12-10 17:43:52,credit_card,paid,4714.0,USD
PAY00003847,ORD00003438,2025-12-10 18:32:07,paypal,paid,351.36,USD
PAY00003657,ORD00003269,2025-12-10 18:46:12,credit_card,paid,1245.87,USD
PAY00013421,ORD00011980,2025-12-10 19:21:30,credit_card,failed,6571.12,USD
PAY00004388,ORD00003916,2025-12-10 20:14:43,credit_card,paid,32.71,USD
PAY00014884,ORD00013293,2025-12-11 01:51:44,credit_card,paid,1900.49,USD
PAY00015094,ORD00013484,2025-12-11 01:58:17,bank_transfer,paid,6517.12,USD
PAY00005176,ORD00004614,2025-12-11 04:05:57,paypal,pending,527.74,USD
PAY00014061,ORD00012551,2025-12-11 13:33:19,wallet,paid,1298.64,USD
PAY00016041,ORD00014322,2025-12-11 15:53:34,paypal,paid,1506.18,USD
PAY00005323,ORD00004748,2025-12-11 17:48:04,debit_card,paid,346.31,USD
PAY00000192,ORD00000169,2025-12-11 20:30:01,debit_card,paid,1692.5,USD
PAY00000193,ORD00000169,2025-12-11 21:10:01,paypal,paid,1692.5,USD
PAY00007891,ORD00007029,2025-12-11 21:56:01,debit_card,paid,160.8,USD
PAY00016216,ORD00014476,2025-12-11 21:59:20,credit_card,paid,1827.54,USD
PAY00007892,ORD00007029,2025-12-12 00:04:01,paypal,pending,160.8,USD
PAY00014334,ORD00012794,2025-12-12 05:01:37,debit_card,paid,2766.31,USD
PAY00005324,ORD00004748,2025-12-12 05:20:04,wallet,paid,346.31,USD
PAY00000254,ORD00000221,2025-12-12 10:35:45,paypal,paid,813.13,USD
PAY00005507,ORD00004906,2025-12-12 12:04:16,paypal,paid,2309.21,USD
PAY00003721,ORD00003325,2025-12-12 14:59:01,credit_card,pending,704.69,USD
PAY00003006,ORD00002689,2025-12-12 16:33:27,credit_card,paid,6225.67,USD
PAY00011528,ORD00010290,2025-12-12 20:47:56,debit_card,failed,725.58,USD
PAY00008346,ORD00007442,2025-12-12 21:36:03,credit_card,paid,2410.27,USD
PAY00012681,ORD00011320,2025-12-12 22:03:15,credit_card,paid,3045.46,USD
PAY00009328,ORD00008320,2025-12-12 22:58:16,paypal,failed,348.82,USD
PAY00002308,ORD00002071,2025-12-12 23:37:47,bank_transfer,failed,816.7,USD
PAY00002498,ORD00002236,2025-12-13 01:29:55,credit_card,paid,1710.69,USD
PAY00003780,ORD00003377,2025-12-13 05:26:16,paypal,paid,1121.6,USD
PAY00005237,ORD00004669,2025-12-13 07:33:08,credit_card,paid,937.66,USD
PAY00000437,ORD00000384,2025-12-13 07:50:34,credit_card,paid,3001.57,USD
PAY00005253,ORD00004683,2025-12-13 08:10:53,bank_transfer,paid,195.1,USD
PAY00002125,ORD00001905,2025-12-13 08:22:07,credit_card,paid,2725.53,USD
PAY00013501,ORD00012051,2025-12-13 08:38:59,credit_card,paid,2671.13,USD
PAY00014027,ORD00012521,2025-12-13 13:27:31,credit_card,paid,271.34,USD
PAY00008610,ORD00007679,2025-12-13 13:50:29,credit_card,paid,964.91,USD
PAY00016132,ORD00014403,2025-12-13 13:52:45,debit_card,paid,8068.62,USD
PAY00008118,ORD00007234,2025-12-13 15:29:52,credit_card,paid,388.53,USD
PAY00004237,ORD00003782,2025-12-13 16:04:02,credit_card,pending,366.62,USD
PAY00014028,ORD00012521,2025-12-13 16:34:31,credit_card,paid,271.34,USD
PAY00010952,ORD00009766,2025-12-13 17:17:03,credit_card,paid,527.88,USD
PAY00007591,ORD00006765,2025-12-13 18:04:33,paypal,paid,5982.77,USD
PAY00004678,ORD00004163,2025-12-13 18:28:27,credit_card,paid,3704.18,USD
PAY00016460,ORD00014694,2025-12-13 18:53:15,credit_card,paid,492.5,USD
PAY00009470,ORD00008447,2025-12-13 19:50:22,wallet,paid,29.16,USD
PAY00005050,ORD00004502,2025-12-13 20:00:47,paypal,paid,1134.31,USD
PAY00004238,ORD00003782,2025-12-13 21:13:02,wallet,paid,366.62,USD
PAY00014984,ORD00013389,2025-12-13 23:54:47,credit_card,paid,1010.46,USD
PAY00009353,ORD00008344,2025-12-14 01:08:50,credit_card,paid,450.39,USD
PAY00000951,ORD00000849,2025-12-14 02:17:57,credit_card,failed,7061.12,USD
PAY00008731,ORD00007789,2025-12-14 02:25:44,credit_card,paid,2252.48,USD
PAY00016312,ORD00014562,2025-12-14 04:13:59,paypal,paid,10047.82,USD
PAY00001738,ORD00001560,2025-12-14 05:45:37,debit_card,pending,8096.47,USD
PAY00001743,ORD00001564,2025-12-14 08:09:35,debit_card,failed,261.09,USD
PAY00009354,ORD00008344,2025-12-14 10:13:50,credit_card,paid,450.39,USD
PAY00000723,ORD00000638,2025-12-14 11:13:54,credit_card,pending,9141.59,USD
PAY00013075,ORD00011673,2025-12-14 11:19:19,credit_card,paid,2433.97,USD
PAY00002487,ORD00002228,2025-12-14 11:46:59,credit_card,paid,802.26,USD
PAY00002488,ORD00002228,2025-12-14 13:15:59,wallet,paid,802.26,USD
PAY00015227,ORD00013603,2025-12-14 13:38:15,credit_card,paid,2614.19,USD
PAY00002553,ORD00002286,2025-12-14 14:15:04,credit_card,paid,444.6,USD
PAY00003911,ORD00003492,2025-12-14 16:27:22,debit_card,paid,371.45,USD
PAY00000724,ORD00000638,2025-12-14 18:53:54,wallet,paid,9141.59,USD
PAY00013003,ORD00011610,2025-12-14 19:11:05,bank_transfer,paid,390.21,USD
PAY00007220,ORD00006429,2025-12-14 20:59:42,wallet,paid,407.83,USD
PAY00013076,ORD00011673,2025-12-14 21:21:19,credit_card,failed,2433.97,USD
PAY00003481,ORD00003110,2025-12-14 21:48:40,credit_card,paid,2132.74,USD
PAY00003942,ORD00003519,2025-12-14 21:48:50,bank_transfer,paid,2070.36,USD
PAY00004751,ORD00004229,2025-12-14 21:52:35,credit_card,pending,259.07,USD
PAY00004140,ORD00003696,2025-12-14 22:03:14,paypal,failed,1976.52,USD
PAY00010632,ORD00009482,2025-12-14 23:16:37,credit_card,pending,906.65,USD
PAY00011835,ORD00010567,2025-12-15 00:37:43,debit_card,paid,2633.16,USD
PAY00011426,ORD00010192,2025-12-15 01:17:42,credit_card,paid,1167.79,USD
PAY00001528,ORD00001372,2025-12-15 02:04:22,credit_card,pending,196.26,USD
PAY00010633,ORD00009482,2025-12-15 04:38:37,bank_transfer,paid,845.69,USD
PAY00013736,ORD00012266,2025-12-15 05:50:40,debit_card,pending,13998.91,USD
PAY00012283,ORD00010966,2025-12-15 09:05:44,credit_card,paid,2103.27,USD
PAY00012354,ORD00011030,2025-12-15 10:01:37,paypal,paid,4530.01,USD
PAY00015598,ORD00013929,2025-12-15 10:42:37,credit_card,pending,536.24,USD
PAY00016766,ORD00014970,2025-12-15 16:26:35,wallet,paid,2221.92,USD
PAY00001872,ORD00001677,2025-12-15 17:33:07,paypal,paid,352.17,USD
PAY00008593,ORD00007663,2025-12-15 18:15:42,paypal,paid,2190.56,USD
PAY00001280,ORD00001144,2025-12-15 18:43:49,credit_card,paid,1635.8,USD
PAY00002649,ORD00002366,2025-12-15 19:15:42,credit_card,paid,9077.27,USD
PAY00007616,ORD00006788,2025-12-15 19:27:16,credit_card,paid,1944.02,USD
PAY00007984,ORD00007109,2025-12-15 19:56:44,debit_card,paid,1332.94,USD
PAY00008321,ORD00007418,2025-12-15 21:14:37,debit_card,pending,1473.78,USD
PAY00007051,ORD00006277,2025-12-15 21:24:49,credit_card,failed,733.22,USD
PAY00011082,ORD00009883,2025-12-15 21:39:40,debit_card,failed,2406.48,USD
PAY00015948,ORD00014237,2025-12-15 22:10:40,credit_card,paid,196.85,USD
PAY00002929,ORD00002620,2025-12-16 00:15:40,credit_card,paid,5018.69,USD
PAY00009570,ORD00008538,2025-12-16 02:22:56,credit_card,failed,440.85,USD
PAY00008834,ORD00007883,2025-12-16 04:53:33,credit_card,failed,4156.43,USD
PAY00008322,ORD00007418,2025-12-16 06:20:37,bank_transfer,paid,1473.78,USD
PAY00001826,ORD00001635,2025-12-16 06:38:15,credit_card,pending,283.89,USD
PAY00013000,ORD00011607,2025-12-16 09:05:26,bank_transfer,paid,1621.82,USD
PAY00013275,ORD00011848,2025-12-16 09:46:23,wallet,paid,479.19,USD
PAY00007082,ORD00006304,2025-12-16 11:13:05,credit_card,pending,2954.52,USD
PAY00013858,ORD00012371,2025-12-16 20:29:23,wallet,failed,1318.06,USD
PAY00005271,ORD00004700,2025-12-16 21:37:09,debit_card,paid,853.03,USD
PAY00001534,ORD00001376,2025-12-16 22:26:14,paypal,paid,1101.47,USD
PAY00016320,ORD00014569,2025-12-16 23:08:56,wallet,paid,329.38,USD
PAY00010557,ORD00009412,2025-12-17 00:33:17,credit_card,paid,4452.69,USD
PAY00002050,ORD00001833,2025-12-17 03:01:18,credit_card,paid,1683.15,USD
PAY00014342,ORD00012802,2025-12-17 03:24:39,debit_card,paid,5237.51,USD
PAY00004627,ORD00004119,2025-12-17 04:08:09,credit_card,paid,1507.26,USD
PAY00013733,ORD00012263,2025-12-17 04:16:35,paypal,pending,907.66,USD
PAY00010570,ORD00009425,2025-12-17 04:48:12,credit_card,failed,1222.6,USD
PAY00014343,ORD00012802,2025-12-17 05:31:39,paypal,paid,5237.51,USD
PAY00008581,ORD00007652,2025-12-17 07:04:35,bank_transfer,paid,526.6,USD
PAY00010504,ORD00009364,2025-12-17 07:37:53,debit_card,paid,50.65,USD
PAY00001439,ORD00001292,2025-12-17 10:59:58,credit_card,paid,2171.86,USD
PAY00005274,ORD00004703,2025-12-17 11:22:44,credit_card,failed,2595.48,USD
PAY00000253,ORD00000220,2025-12-17 12:04:05,credit_card,paid,1544.87,USD
PAY00010417,ORD00009287,2025-12-17 15:43:00,debit_card,paid,2281.9,USD
PAY00007143,ORD00006356,2025-12-17 16:43:15,debit_card,paid,2141.5,USD
PAY00004234,ORD00003780,2025-12-17 17:05:06,debit_card,paid,539.0,USD
PAY00002111,ORD00001891,2025-12-17 18:13:18,credit_card,paid,440.02,USD
PAY00010567,ORD00009422,2025-12-17 19:11:38,credit_card,pending,1420.53,USD
PAY00004406,ORD00003933,2025-12-17 19:16:06,credit_card,paid,4079.11,USD
PAY00005533,ORD00004930,2025-12-17 21:28:31,debit_card,pending,198.57,USD
PAY00008417,ORD00007507,2025-12-17 22:15:06,credit_card,paid,4586.84,USD
PAY00011998,ORD00010710,2025-12-17 22:51:34,credit_card,paid,2336.28,USD
PAY00005813,ORD00005175,2025-12-17 23:11:47,credit_card,pending,4422.85,USD
PAY00004360,ORD00003891,2025-12-18 00:17:23,paypal,paid,423.52,USD
PAY00003665,ORD00003276,2025-12-18 00:29:37,credit_card,pending,130.53,USD
PAY00012263,ORD00010947,2025-12-18 00:33:48,credit_card,paid,807.82,USD
PAY00005814,ORD00005175,2025-12-18 02:52:47,paypal,pending,4422.85,USD
PAY00001287,ORD00001151,2025-12-18 02:53:49,debit_card,paid,633.19,USD
PAY00014847,ORD00013260,2025-12-18 03:40:55,credit_card,paid,45.55,USD
PAY00005505,ORD00004904,2025-12-18 06:58:20,debit_card,paid,723.94,USD
PAY00002233,ORD00002004,2025-12-18 07:20:30,bank_transfer,paid,251.28,USD
PAY00000612,ORD00000539,2025-12-18 07:36:31,credit_card,paid,485.74,USD
PAY00005046,ORD00004498,2025-12-18 08:46:26,credit_card,paid,2285.9,USD
PAY00004178,ORD00003728,2025-12-18 10:25:17,credit_card,paid,2657.15,USD
PAY00002340,ORD00002098,2025-12-18 13:41:26,debit_card,paid,921.21,USD
PAY00000613,ORD00000539,2025-12-18 14:20:31,wallet,paid,485.74,USD
PAY00006786,ORD00006042,2025-12-18 17:13:19,credit_card,paid,1462.26,USD
PAY00006629,ORD00005903,2025-12-18 18:00:06,paypal,pending,205.92,USD
PAY00003678,ORD00003289,2025-12-18 19:13:00,credit_card,paid,1014.15,USD
PAY00003679,ORD00003289,2025-12-18 21:33:00,wallet,paid,1014.15,USD
PAY00000659,ORD00000581,2025-12-18 22:54:01,credit_card,failed,1142.6,USD
PAY00014794,ORD00013210,2025-12-19 00:43:30,debit_card,paid,1630.17,USD
PAY00010843,ORD00009666,2025-12-19 03:52:55,bank_transfer,failed,1368.2,USD
PAY00009136,ORD00008153,2025-12-19 05:04:20,paypal,paid,1881.81,USD
PAY00016702,ORD00014914,2025-12-19 05:12:59,credit_card,paid,721.19,USD
PAY00010263,ORD00009151,2025-12-19 08:34:02,credit_card,paid,3695.0,USD
PAY00010836,ORD00009660,2025-12-19 09:30:11,bank_transfer,paid,212.54,USD
PAY00010012,ORD00008937,2025-12-19 09:35:29,debit_card,paid,1719.89,USD
PAY00016326,ORD00014574,2025-12-19 12:51:43,credit_card,failed,256.97,USD
PAY00014262,ORD00012729,2025-12-19 14:52:34,paypal,paid,6560.25,USD
PAY00007172,ORD00006383,2025-12-19 16:23:11,bank_transfer,paid,4278.83,USD
PAY00000908,ORD00000809,2025-12-19 17:47:57,credit_card,paid,916.65,USD
PAY00007243,ORD00006448,2025-12-19 18:14:15,paypal,paid,605.45,USD
PAY00007445,ORD00006637,2025-12-19 23:39:13,credit_card,pending,9767.94,USD
PAY00001210,ORD00001082,2025-12-20 00:12:03,paypal,paid,870.34,USD
PAY00006223,ORD00005542,2025-12-20 00:15:10,debit_card,pending,598.33,USD
PAY00006399,ORD00005702,2025-12-20 01:03:50,credit_card,paid,714.57,USD
PAY00001229,ORD00001099,2025-12-20 02:30:55,wallet,paid,125.7,USD
PAY00009378,ORD00008365,2025-12-20 03:23:35,credit_card,paid,2999.06,USD
PAY00004018,ORD00003589,2025-12-20 06:37:11,paypal,paid,6648.06,USD
PAY00006400,ORD00005702,2025-12-20 10:09:50,wallet,failed,714.57,USD
PAY00012785,ORD00011409,2025-12-20 10:11:00,bank_transfer,paid,2598.42,USD
PAY00004460,ORD00003981,2025-12-20 19:25:09,debit_card,pending,230.23,USD
PAY00013673,ORD00012208,2025-12-20 20:06:56,debit_card,paid,1860.98,USD
PAY00012786,ORD00011409,2025-12-20 20:49:00,bank_transfer,failed,2598.42,USD
PAY00016585,ORD00014807,2025-12-20 23:21:02,credit_card,paid,852.66,USD
PAY00016677,ORD00014889,2025-12-20 23:38:30,credit_card,failed,458.79,USD
PAY00004118,ORD00003676,2025-12-21 04:24:20,debit_card,paid,1460.08,USD
PAY00004120,ORD00003678,2025-12-21 07:54:51,paypal,paid,791.48,USD
PAY00001700,ORD00001526,2025-12-21 08:36:25,credit_card,paid,574.86,USD
PAY00005840,ORD00005199,2025-12-21 09:16:46,debit_card,paid,56.33,USD
PAY00015366,ORD00013727,2025-12-21 13:22:42,credit_card,pending,2475.43,USD
PAY00007269,ORD00006473,2025-12-21 14:32:50,paypal,paid,1363.32,USD
PAY00009723,ORD00008674,2025-12-21 18:48:21,credit_card,paid,469.3,USD
PAY00009467,ORD00008444,2025-12-21 20:13:15,credit_card,paid,1010.36,USD
PAY00012814,ORD00011436,2025-12-22 02:29:16,credit_card,paid,1115.35,USD
PAY00008537,ORD00007614,2025-12-22 03:45:09,credit_card,paid,4373.87,USD
PAY00007842,ORD00006983,2025-12-22 06:13:42,credit_card,failed,2080.86,USD
PAY00006936,ORD00006174,2025-12-22 06:52:13,credit_card,paid,3338.63,USD
PAY00000653,ORD00000575,2025-12-22 08:57:12,credit_card,paid,303.97,USD
PAY00004465,ORD00003986,2025-12-22 09:03:28,debit_card,failed,398.63,USD
PAY00013494,ORD00012044,2025-12-22 10:58:08,debit_card,pending,265.19,USD
PAY00013129,ORD00011720,2025-12-22 12:56:15,credit_card,pending,1244.56,USD
PAY00004488,ORD00004005,2025-12-22 16:48:24,debit_card,paid,638.49,USD
PAY00004489,ORD00004005,2025-12-22 22:41:24,wallet,paid,638.49,USD
PAY00012927,ORD00011539,2025-12-22 23:04:19,credit_card,paid,511.29,USD
PAY00010606,ORD00009459,2025-12-23 00:09:31,paypal,paid,2348.74,USD
PAY00010108,ORD00009019,2025-12-23 04:55:41,credit_card,paid,476.28,USD
PAY00011995,ORD00010708,2025-12-23 08:25:35,credit_card,pending,720.62,USD
PAY00010046,ORD00008965,2025-12-23 09:18:22,debit_card,paid,512.69,USD
PAY00010021,ORD00008944,2025-12-23 09:57:33,paypal,paid,1614.06,USD
PAY00000203,ORD00000176,2025-12-23 10:44:26,credit_card,paid,6742.79,USD
PAY00014212,ORD00012685,2025-12-23 11:34:22,credit_card,paid,1068.62,USD
PAY00012484,ORD00011146,2025-12-23 12:18:55,credit_card,paid,2215.63,USD
PAY00011996,ORD00010708,2025-12-23 14:18:35,credit_card,paid,720.62,USD
PAY00016391,ORD00014631,2025-12-23 17:58:42,credit_card,pending,2485.58,USD
PAY00012237,ORD00010922,2025-12-23 19:31:49,credit_card,pending,744.58,USD
PAY00014307,ORD00012769,2025-12-23 22:31:07,credit_card,paid,2149.34,USD
PAY00014213,ORD00012685,2025-12-23 22:33:22,bank_transfer,pending,1185.76,USD
PAY00012217,ORD00010904,2025-12-23 22:33:35,credit_card,paid,6150.34,USD
PAY00004106,ORD00003666,2025-12-24 00:34:34,debit_card,paid,3801.29,USD
PAY00016050,ORD00014330,2025-12-24 02:20:03,paypal,paid,3689.4,USD
PAY00011772,ORD00010510,2025-12-24 02:30:44,credit_card,pending,597.44,USD
PAY00005947,ORD00005297,2025-12-24 05:35:36,credit_card,paid,758.98,USD
PAY00004788,ORD00004263,2025-12-24 05:41:30,debit_card,paid,678.68,USD
PAY00000962,ORD00000860,2025-12-24 06:22:40,bank_transfer,paid,145.12,USD
PAY00008820,ORD00007869,2025-12-24 06:50:16,debit_card,failed,1838.72,USD
PAY00000092,ORD00000079,2025-12-24 08:23:20,credit_card,paid,425.87,USD
PAY00012347,ORD00011023,2025-12-24 08:52:08,bank_transfer,paid,2253.01,USD
PAY00002897,ORD00002591,2025-12-24 09:18:15,credit_card,paid,2385.14,USD
PAY00011823,ORD00010556,2025-12-24 10:47:08,debit_card,paid,127.41,USD
PAY00012809,ORD00011431,2025-12-24 11:37:15,credit_card,paid,103.53,USD
PAY00009064,ORD00008092,2025-12-24 11:55:46,paypal,pending,10065.76,USD
PAY00000803,ORD00000714,2025-12-24 12:39:36,credit_card,paid,348.66,USD
PAY00004689,ORD00004174,2025-12-24 14:20:07,bank_transfer,paid,1455.6,USD
PAY00000879,ORD00000783,2025-12-24 14:29:29,credit_card,paid,262.96,USD
PAY00001900,ORD00001701,2025-12-24 16:23:51,paypal,failed,2092.01,USD
PAY00009460,ORD00008437,2025-12-24 17:17:22,debit_card,paid,790.03,USD
PAY00000741,ORD00000655,2025-12-24 18:05:33,credit_card,pending,286.29,USD
PAY00016346,ORD00014593,2025-12-24 19:40:20,credit_card,paid,10137.02,USD
PAY00000375,ORD00000329,2025-12-24 20:48:33,credit_card,paid,1787.43,USD
PAY00008414,ORD00007504,2025-12-24 22:40:44,credit_card,paid,2430.26,USD
PAY00000737,ORD00000651,2025-12-25 06:35:23,paypal,paid,1335.53,USD
PAY00015289,ORD00013656,2025-12-25 09:19:28,credit_card,paid,2567.86,USD
PAY00007205,ORD00006416,2025-12-25 10:43:20,credit_card,paid,1362.64,USD
PAY00006358,ORD00005663,2025-12-25 11:57:04,debit_card,paid,203.21,USD
PAY00001036,ORD00000926,2025-12-25 12:11:29,credit_card,paid,9735.4,USD
PAY00006980,ORD00006212,2025-12-25 16:48:49,credit_card,paid,1315.1,USD
PAY00014340,ORD00012800,2025-12-25 18:16:12,credit_card,paid,958.6,USD
PAY00000205,ORD00000178,2025-12-25 18:33:12,bank_transfer,paid,2508.04,USD
PAY00014528,ORD00012973,2025-12-25 18:39:28,credit_card,paid,1577.84,USD
PAY00009499,ORD00008475,2025-12-25 18:57:33,debit_card,paid,5641.14,USD
PAY00012687,ORD00011325,2025-12-25 20:44:19,paypal,paid,2337.33,USD
PAY00001037,ORD00000926,2025-12-25 20:57:29,credit_card,paid,9735.4,USD
PAY00008200,ORD00007307,2025-12-25 22:35:29,credit_card,paid,240.44,USD
PAY00012688,ORD00011325,2025-12-26 02:10:19,credit_card,paid,2337.33,USD
PAY00000206,ORD00000178,2025-12-26 02:33:12,paypal,failed,2508.04,USD
PAY00016598,ORD00014818,2025-12-26 02:33:52,debit_card,paid,141.45,USD
PAY00016599,ORD00014818,2025-12-26 03:52:52,bank_transfer,pending,141.45,USD
PAY00012065,ORD00010773,2025-12-26 06:38:02,credit_card,paid,429.9,USD
PAY00006024,ORD00005365,2025-12-26 07:49:44,credit_card,paid,720.31,USD
PAY00000155,ORD00000134,2025-12-26 17:08:17,credit_card,paid,521.25,USD
PAY00005564,ORD00004957,2025-12-26 17:20:36,debit_card,paid,3810.09,USD
PAY00016129,ORD00014400,2025-12-26 18:44:58,paypal,paid,1429.35,USD
PAY00007184,ORD00006395,2025-12-26 21:38:46,credit_card,paid,10772.72,USD
PAY00005464,ORD00004870,2025-12-27 00:36:00,debit_card,pending,5029.2,USD
