order_id,customer_id,order_timestamp,order_status,currency,subtotal_amount,tax_amount,shipping_amount,total_amount,payment_method
ORD00013336,CUST000620,2023-01-20 08:24:26,completed,USD,6678.57,1135.36,0.0,7813.93,credit_card
ORD00013337,CUST000638,2023-06-25 02:23:50,completed,USD,1302.83,221.48,0.0,1524.31,credit_card
ORD00013338,CUST000965,2024-06-26 07:38:17,completed,USD,411.58,65.85,0.0,477.43,debit_card
ORD00013339,CUST000198,2025-03-07 09:01:03,completed,USD,358.62,75.31,0.0,433.93,debit_card
ORD00013340,CUST000846,2025-09-16 09:56:03,completed,USD,6737.84,1145.43,0.0,7883.27,credit_card
ORD00013341,CUST000895,2024-10-13 02:20:29,completed,USD,320.64,51.3,0.0,371.94,debit_card
ORD00013342,CUST000993,2023-02-06 00:39:45,cancelled,USD,981.69,117.8,0.0,1099.49,debit_card
ORD00013343,CUST000191,2025-04-26 13:14:59,completed,USD,14.22,1.14,10.99,26.35,debit_card
ORD00013344,CUST000131,2024-09-07 00:08:50,completed,USD,968.95,203.48,0.0,1172.43,paypal
ORD00013345,CUST000137,2024-06-25 15:45:47,cancelled,USD,1148.16,137.78,0.0,1285.94,paypal
ORD00013346,CUST000271,2023-09-17 04:56:41,completed,USD,895.58,188.07,0.0,1083.65,paypal
ORD00013347,CUST000994,2023-03-03 09:23:00,completed,USD,825.6,66.05,0.0,891.65,credit_card
ORD00013348,CUST000947,2024-02-11 22:48:11,completed,USD,3626.13,761.49,0.0,4387.62,paypal
ORD00013349,CUST000070,2025-10-14 19:57:13,completed,USD,1263.13,214.73,0.0,1477.86,credit_card
ORD00013350,CUST000868,2023-09-22 16:26:19,cancelled,USD,436.27,82.89,0.0,519.16,debit_card
ORD00013351,CUST000884,2023-12-28 09:35:16,completed,USD,796.67,143.4,0.0,940.07,wallet
ORD00013352,CUST000916,2023-05-13 00:45:02,completed,USD,9871.54,1875.59,0.0,11747.13,credit_card
ORD00013353,CUST000626,2023-02-24 03:18:35,completed,USD,3622.97,652.13,0.0,4275.1,credit_card
ORD00013354,CUST000742,2025-10-10 10:13:23,completed,USD,953.2,181.11,0.0,1134.31,credit_card
ORD00013355,CUST000365,2024-11-30 09:03:16,completed,USD,1889.04,302.25,0.0,2191.29,wallet
ORD00013356,CUST000473,2023-07-28 02:02:13,completed,USD,121.62,19.46,0.0,141.08,credit_card
ORD00013357,CUST000008,2024-02-22 03:33:33,completed,USD,6629.16,1392.12,0.0,8021.28,paypal
ORD00013358,CUST000777,2024-03-10 04:27:30,completed,USD,1136.42,204.56,0.0,1340.98,credit_card
ORD00013359,CUST000068,2023-01-31 13:44:00,pending,USD,3631.67,653.7,0.0,4285.37,credit_card
ORD00013360,CUST000058,2026-01-03 17:09:50,pending,USD,1825.49,146.04,0.0,1971.53,credit_card
ORD00013361,CUST000707,2025-02-07 13:32:21,pending,USD,1309.14,248.74,0.0,1557.88,paypal
ORD00013362,CUST000707,2025-07-07 23:08:48,completed,USD,113.39,21.54,8.99,143.92,credit_card
ORD00013363,CUST000859,2025-12-29 20:46:56,pending,USD,791.62,126.66,0.0,918.28,bank_transfer
ORD00013364,CUST000279,2023-06-04 21:15:49,pending,USD,1577.14,283.89,0.0,1861.03,debit_card
ORD00013365,CUST000579,2023-12-01 03:11:29,completed,USD,2930.64,234.45,0.0,3165.09,bank_transfer
ORD00013366,CUST000164,2024-02-25 13:16:11,completed,USD,8641.79,1641.94,0.0,10283.73,credit_card
ORD00013367,CUST000381,2024-01-09 03:13:52,completed,USD,577.18,69.26,0.0,646.44,debit_card
ORD00013368,CUST000861,2025-05-05 16:44:25,cancelled,USD,937.84,178.19,0.0,1116.03,credit_card
ORD00013369,CUST000659,2023-04-27 22:46:01,pending,USD,5486.03,1042.35,0.0,6528.38,credit_card
ORD00013370,CUST000061,2025-08-23 06:52:49,pending,USD,1163.3,93.06,0.0,1256.36,debit_card
ORD00013371,CUST000495,2026-01-15 01:44:02,completed,USD,778.89,163.57,0.0,942.46,credit_card
ORD00013372,CUST000631,2024-04-25 21:28:16,cancelled,USD,451.87,81.34,0.0,533.21,wallet
ORD00013373,CUST000102,2025-09-12 08:06:41,completed,USD,1219.49,146.34,0.0,1365.83,credit_card
ORD00013374,CUST000946,2023-08-13 09:13:12,completed,USD,1235.06,197.61,0.0,1432.67,credit_card
ORD00013375,CUST000148,2024-03-06 09:05:32,completed,USD,1348.12,256.14,0.0,1604.26,debit_card
ORD00013376,CUST000558,2024-12-24 07:25:34,pending,USD,533.56,101.38,0.0,634.94,credit_card
ORD00013377,CUST000029,2025-07-01 11:10:38,pending,USD,4380.97,832.38,0.0,5213.35,credit_card
ORD00013378,CUST000748,2026-02-16 08:54:19,completed,USD,2939.05,470.25,0.0,3409.3,wallet
ORD00013379,CUST000572,2025-01-07 08:57:34,completed,USD,3486.79,662.49,0.0,4149.28,credit_card
ORD00013380,CUST000155,2024-08-28 11:50:59,completed,USD,618.97,117.6,0.0,736.57,debit_card
ORD00013381,CUST000262,2025-06-11 04:48:27,completed,USD,2072.81,331.65,0.0,2404.46,credit_card
ORD00013382,CUST000417,2023-11-14 23:15:03,pending,USD,477.52,76.4,0.0,553.92,credit_card
ORD00013383,CUST000188,2023-10-03 16:02:30,completed,USD,425.81,80.9,0.0,506.71,credit_card
ORD00013384,CUST000383,2023-05-02 08:50:45,completed,USD,549.39,93.4,0.0,642.79,paypal
ORD00013385,CUST000508,2024-04-08 18:39:01,completed,USD,5003.56,850.61,0.0,5854.17,debit_card
ORD00013386,CUST000813,2023-08-12 22:24:58,completed,USD,9826.91,1179.23,0.0,11006.14,credit_card
ORD00013387,CUST000190,2024-03-25 21:32:26,pending,USD,404.02,84.84,0.0,488.86,credit_card
ORD00013388,CUST000015,2024-02-16 16:27:54,completed,USD,915.33,192.22,0.0,1107.55,bank_transfer
ORD00013389,CUST000853,2025-12-13 22:21:47,completed,USD,902.2,108.26,0.0,1010.46,credit_card
ORD00013390,CUST000662,2025-11-12 03:59:48,cancelled,USD,969.18,184.14,0.0,1153.32,debit_card
ORD00013391,CUST000220,2023-09-25 19:12:54,completed,USD,2327.48,442.22,0.0,2769.7,credit_card
ORD00013392,CUST000430,2023-06-04 20:17:39,completed,USD,888.68,168.85,0.0,1057.53,credit_card
ORD00013393,CUST000111,2025-04-08 20:54:32,completed,USD,33.42,6.02,8.99,48.43,credit_card
ORD00013394,CUST000849,2025-08-24 00:30:29,cancelled,USD,104.73,16.76,0.0,121.49,credit_card
ORD00013395,CUST000053,2023-02-25 01:31:26,completed,USD,890.8,160.34,0.0,1051.14,debit_card
ORD00013396,CUST000198,2024-04-19 13:04:25,completed,USD,6443.8,1353.2,0.0,7797.0,credit_card
ORD00013397,CUST000392,2025-03-27 20:45:12,completed,USD,455.75,54.69,0.0,510.44,paypal
ORD00013398,CUST000442,2023-06-04 03:04:08,completed,USD,4255.8,808.6,0.0,5064.4,credit_card
ORD00013399,CUST000705,2024-08-15 14:41:54,completed,USD,3834.0,805.14,0.0,4639.14,credit_card
ORD00013400,CUST000221,2023-03-20 01:50:52,completed,USD,2685.88,483.46,0.0,3169.34,credit_card
ORD00013401,CUST000487,2023-01-19 15:21:46,completed,USD,156.68,29.77,0.0,186.45,credit_card
ORD00013402,CUST000153,2025-04-28 10:08:49,completed,USD,2107.13,400.35,0.0,2507.48,credit_card
ORD00013403,CUST000409,2024-11-27 22:54:52,completed,USD,1471.76,176.61,0.0,1648.37,credit_card
ORD00013404,CUST000712,2025-10-11 02:03:46,completed,USD,323.14,38.78,0.0,361.92,credit_card
ORD00013405,CUST000174,2023-03-29 03:12:25,completed,USD,1935.16,367.68,0.0,2302.84,credit_card
ORD00013406,CUST000957,2023-08-24 06:19:55,pending,USD,2736.06,437.77,0.0,3173.83,credit_card
ORD00013407,CUST000798,2023-02-24 14:24:33,completed,USD,402.68,72.48,0.0,475.16,credit_card
ORD00013408,CUST000033,2025-07-12 14:41:05,pending,USD,353.59,63.65,0.0,417.24,credit_card
ORD00013409,CUST000344,2024-01-03 07:20:04,pending,USD,414.52,49.74,0.0,464.26,credit_card
ORD00013410,CUST000401,2024-10-05 06:56:15,cancelled,USD,2023.31,343.96,0.0,2367.27,credit_card
ORD00013411,CUST000739,2023-07-30 13:22:13,completed,USD,6485.92,518.87,0.0,7004.79,credit_card
ORD00013412,CUST000072,2025-06-06 09:25:01,completed,USD,466.38,88.61,0.0,554.99,credit_card
ORD00013413,CUST000370,2023-11-02 09:33:03,completed,USD,536.72,64.41,0.0,601.13,wallet
ORD00013414,CUST000420,2025-04-24 14:39:21,completed,USD,2023.16,364.17,0.0,2387.33,credit_card
ORD00013415,CUST000598,2023-02-18 10:22:22,completed,USD,621.27,130.47,0.0,751.74,credit_card
ORD00013416,CUST000011,2024-06-10 13:29:58,completed,USD,1094.94,131.39,0.0,1226.33,paypal
ORD00013417,CUST000477,2025-01-09 02:57:48,completed,USD,2101.15,252.14,0.0,2353.29,credit_card
ORD00013418,CUST000620,2024-05-01 05:03:23,pending,USD,1672.84,284.38,0.0,1957.22,credit_card
ORD00013419,CUST000031,2023-04-04 02:26:43,completed,USD,2262.0,361.92,0.0,2623.92,paypal
ORD00013420,CUST000099,2025-02-07 20:25:59,cancelled,USD,1406.62,239.13,0.0,1645.75,debit_card
ORD00013421,CUST000250,2023-08-01 03:22:53,pending,USD,767.99,138.24,0.0,906.23,debit_card
ORD00013422,CUST000342,2025-05-24 17:21:36,completed,USD,219.52,17.56,0.0,237.08,credit_card
ORD00013423,CUST000989,2023-01-20 03:28:54,completed,USD,360.98,61.37,0.0,422.35,credit_card
ORD00013424,CUST000027,2024-12-17 18:02:51,completed,USD,1617.6,291.17,0.0,1908.77,credit_card
ORD00013425,CUST000222,2025-08-13 21:23:11,pending,USD,279.58,53.12,0.0,332.7,paypal
ORD00013426,CUST000473,2023-05-19 23:52:43,completed,USD,770.82,123.33,0.0,894.15,credit_card
ORD00013427,CUST000195,2023-02-23 18:15:11,completed,USD,1660.29,265.65,0.0,1925.94,debit_card
ORD00013428,CUST000671,2024-12-02 08:03:32,completed,USD,1092.56,131.11,0.0,1223.67,bank_transfer
ORD00013429,CUST000176,2023-09-06 22:28:03,completed,USD,538.82,43.11,0.0,581.93,wallet
ORD00013430,CUST000096,2023-06-19 13:40:15,cancelled,USD,2779.82,333.58,0.0,3113.4,credit_card
ORD00013431,CUST000210,2025-04-19 16:38:15,pending,USD,2412.15,385.94,0.0,2798.09,debit_card
ORD00013432,CUST000833,2024-08-14 08:34:59,completed,USD,2859.6,514.73,0.0,3374.33,debit_card
ORD00013433,CUST000580,2023-03-06 02:09:06,completed,USD,997.2,169.52,0.0,1166.72,paypal
ORD00013434,CUST000762,2025-03-02 04:40:48,completed,USD,507.98,96.52,0.0,604.5,bank_transfer
ORD00013435,CUST000484,2023-04-28 09:28:21,completed,USD,931.5,158.36,0.0,1089.86,paypal
ORD00013436,CUST000671,2024-08-28 14:34:13,completed,USD,659.51,79.14,0.0,738.65,debit_card
ORD00013437,CUST000508,2023-08-10 10:05:30,completed,USD,405.18,68.88,0.0,474.06,credit_card
ORD00013438,CUST000191,2023-07-06 08:04:16,pending,USD,420.7,33.66,0.0,454.36,debit_card
ORD00013439,CUST000026,2024-01-30 09:32:58,cancelled,USD,666.56,126.65,0.0,793.21,debit_card
ORD00013440,CUST000324,2026-01-07 20:40:34,completed,USD,582.04,104.77,0.0,686.81,debit_card
ORD00013441,CUST000793,2024-03-09 22:05:35,completed,USD,2988.88,567.89,0.0,3556.77,debit_card
ORD00013442,CUST000762,2024-09-25 01:10:25,completed,USD,3502.23,665.42,0.0,4167.65,credit_card
ORD00013443,CUST000812,2023-06-23 18:59:22,cancelled,USD,8669.44,1040.33,0.0,9709.77,credit_card
ORD00013444,CUST000508,2023-06-22 08:51:50,pending,USD,1601.01,272.17,0.0,1873.18,wallet
ORD00013445,CUST000584,2023-09-17 17:03:59,completed,USD,247.3,29.68,0.0,276.98,credit_card
ORD00013446,CUST000561,2023-04-17 06:14:10,completed,USD,61.05,4.88,10.99,76.92,paypal
ORD00013447,CUST000486,2023-01-10 18:27:30,completed,USD,5242.4,891.21,0.0,6133.61,debit_card
ORD00013448,CUST000466,2024-02-03 23:30:53,completed,USD,865.18,103.82,0.0,969.0,credit_card
ORD00013449,CUST000314,2024-01-16 09:43:43,completed,USD,1113.9,200.5,0.0,1314.4,credit_card
ORD00013450,CUST000417,2023-03-25 13:34:11,completed,USD,807.08,129.13,0.0,936.21,debit_card
ORD00013451,CUST000149,2023-12-17 10:20:22,completed,USD,1356.47,162.78,0.0,1519.25,paypal
ORD00013452,CUST000778,2024-04-13 10:00:59,completed,USD,1913.6,325.31,0.0,2238.91,credit_card
ORD00013453,CUST000301,2023-07-24 15:47:44,completed,USD,2539.6,431.73,0.0,2971.33,bank_transfer
ORD00013454,CUST000189,2024-07-14 02:07:33,completed,USD,747.98,134.64,0.0,882.62,paypal
ORD00013455,CUST000148,2023-05-25 05:26:12,completed,USD,1288.1,244.74,0.0,1532.84,credit_card
ORD00013456,CUST000664,2024-09-09 04:50:35,completed,USD,159.25,33.44,0.0,192.69,credit_card
ORD00013457,CUST000016,2023-08-12 19:20:46,cancelled,USD,996.33,189.3,0.0,1185.63,credit_card
ORD00013458,CUST000351,2023-10-09 07:17:25,completed,USD,717.18,129.09,0.0,846.27,credit_card
ORD00013459,CUST000220,2025-07-01 23:32:04,completed,USD,414.89,78.83,0.0,493.72,credit_card
ORD00013460,CUST000277,2023-05-08 19:42:05,completed,USD,727.42,123.66,0.0,851.08,credit_card
ORD00013461,CUST000146,2026-02-12 00:07:43,completed,USD,276.76,47.05,0.0,323.81,wallet
ORD00013462,CUST000936,2025-10-28 23:36:20,completed,USD,1131.76,90.54,0.0,1222.3,debit_card
ORD00013463,CUST000748,2023-01-27 10:27:50,completed,USD,67.32,10.77,8.99,87.08,paypal
ORD00013464,CUST000598,2024-02-26 21:52:36,completed,USD,394.71,82.89,0.0,477.6,debit_card
ORD00013465,CUST000313,2026-02-26 12:19:41,completed,USD,819.52,147.51,0.0,967.03,debit_card
ORD00013466,CUST000844,2024-11-23 22:58:42,completed,USD,611.16,110.01,0.0,721.17,bank_transfer
ORD00013467,CUST000817,2025-01-07 01:09:49,completed,USD,804.43,152.84,0.0,957.27,credit_card
ORD00013468,CUST000905,2023-10-08 01:52:01,completed,USD,5462.44,437.0,0.0,5899.44,debit_card
ORD00013469,CUST000385,2025-08-16 12:19:29,completed,USD,1335.98,240.48,0.0,1576.46,bank_transfer
ORD00013470,CUST000024,2023-11-20 11:54:13,completed,USD,464.49,88.25,0.0,552.74,bank_transfer
ORD00013471,CUST000691,2023-10-11 16:59:52,completed,USD,751.25,120.2,0.0,871.45,credit_card
ORD00013472,CUST000431,2025-09-23 14:49:18,completed,USD,738.75,132.97,0.0,871.72,paypal
ORD00013473,CUST000641,2024-07-02 13:21:05,completed,USD,252.17,20.17,0.0,272.34,credit_card
ORD00013474,CUST000324,2023-05-27 14:29:40,pending,USD,2277.77,410.0,0.0,2687.77,credit_card
ORD00013475,CUST000231,2023-07-22 19:15:22,completed,USD,1628.02,309.32,0.0,1937.34,credit_card
ORD00013476,CUST000482,2024-09-27 07:42:14,completed,USD,423.28,76.19,0.0,499.47,credit_card
ORD00013477,CUST000081,2025-10-09 03:23:00,cancelled,USD,897.67,170.56,0.0,1068.23,credit_card
ORD00013478,CUST000477,2025-07-25 05:27:37,pending,USD,1132.17,135.86,0.0,1268.03,credit_card
ORD00013479,CUST000838,2024-04-11 04:50:06,completed,USD,189.72,30.36,0.0,220.08,credit_card
ORD00013480,CUST000738,2025-05-15 13:35:59,pending,USD,2004.94,240.59,0.0,2245.53,paypal
ORD00013481,CUST000025,2025-11-17 21:07:59,completed,USD,1335.36,253.72,0.0,1589.08,bank_transfer
ORD00013482,CUST000138,2024-02-24 23:19:06,pending,USD,969.18,164.76,0.0,1133.94,paypal
ORD00013483,CUST000971,2024-06-19 20:32:02,completed,USD,1270.88,266.88,0.0,1537.76,debit_card
ORD00013484,CUST000848,2025-12-11 01:11:17,completed,USD,5476.57,1040.55,0.0,6517.12,bank_transfer
ORD00013485,CUST000368,2025-06-26 18:00:08,cancelled,USD,868.8,147.7,0.0,1016.5,credit_card
ORD00013486,CUST000554,2024-06-28 21:06:56,completed,USD,1612.82,290.31,0.0,1903.13,credit_card
ORD00013487,CUST000115,2024-08-16 19:52:10,pending,USD,5325.59,426.05,0.0,5751.64,credit_card
ORD00013488,CUST000038,2023-07-24 03:26:26,completed,USD,269.69,51.24,0.0,320.93,credit_card
ORD00013489,CUST000109,2023-06-15 03:10:29,completed,USD,176.56,14.12,0.0,190.68,debit_card
ORD00013490,CUST000589,2025-11-02 19:01:43,cancelled,USD,2113.41,338.15,0.0,2451.56,credit_card
ORD00013491,CUST000114,2024-05-11 14:07:45,completed,USD,202.67,32.43,0.0,235.1,wallet
ORD00013492,CUST000979,2025-04-14 05:42:30,pending,USD,81.27,14.63,6.99,102.89,credit_card
ORD00013493,CUST000596,2023-05-22 05:41:54,pending,USD,722.48,122.82,0.0,845.3,credit_card
ORD00013494,CUST000175,2024-10-29 18:36:18,completed,USD,3734.68,709.59,0.0,4444.27,credit_card
ORD00013495,CUST000554,2024-09-20 12:42:30,completed,USD,1584.67,285.24,0.0,1869.91,credit_card
ORD00013496,CUST000776,2025-12-28 06:09:53,completed,USD,2628.41,499.4,0.0,3127.81,wallet
ORD00013497,CUST000293,2026-02-11 21:50:02,completed,USD,4739.22,995.24,0.0,5734.46,debit_card
ORD00013498,CUST000622,2025-04-12 10:19:55,completed,USD,1090.56,207.21,0.0,1297.77,credit_card
ORD00013499,CUST000907,2024-10-04 13:00:57,completed,USD,2710.58,487.9,0.0,3198.48,debit_card
ORD00013500,CUST000262,2025-01-14 01:16:37,pending,USD,1648.83,263.81,0.0,1912.64,credit_card
ORD00013501,CUST000570,2024-10-26 19:30:02,completed,USD,1900.65,399.14,0.0,2299.79,credit_card
ORD00013502,CUST000811,2025-03-08 23:56:33,completed,USD,1348.11,229.18,0.0,1577.29,credit_card
ORD00013503,CUST000691,2024-10-16 11:14:25,completed,USD,1251.33,200.21,0.0,1451.54,credit_card
ORD00013504,CUST000130,2023-11-29 06:32:34,completed,USD,2481.09,297.73,0.0,2778.82,debit_card
ORD00013505,CUST000475,2024-08-12 07:54:28,completed,USD,1703.1,289.53,0.0,1992.63,paypal
ORD00013506,CUST000061,2023-01-16 00:35:02,completed,USD,409.53,32.76,0.0,442.29,credit_card
ORD00013507,CUST000513,2025-03-27 08:45:52,completed,USD,322.08,51.53,0.0,373.61,debit_card
ORD00013508,CUST000276,2024-04-29 14:46:10,completed,USD,2611.56,443.97,0.0,3055.53,debit_card
ORD00013509,CUST000468,2024-02-07 01:25:51,pending,USD,1940.85,368.76,0.0,2309.61,credit_card
ORD00013510,CUST000025,2025-03-05 01:52:03,pending,USD,1078.88,204.99,0.0,1283.87,credit_card
ORD00013511,CUST000768,2023-12-25 09:54:45,completed,USD,502.22,95.42,0.0,597.64,credit_card
ORD00013512,CUST000449,2025-10-18 03:45:15,pending,USD,421.22,75.82,0.0,497.04,credit_card
ORD00013513,CUST000571,2023-05-18 14:09:25,cancelled,USD,1486.2,178.34,0.0,1664.54,credit_card
ORD00013514,CUST000579,2023-06-20 03:46:40,completed,USD,2352.62,188.21,0.0,2540.83,credit_card
ORD00013515,CUST000586,2023-02-20 12:46:08,cancelled,USD,1206.97,205.18,0.0,1412.15,credit_card
ORD00013516,CUST000503,2024-03-28 22:44:17,completed,USD,946.07,113.53,0.0,1059.6,paypal
ORD00013517,CUST000635,2025-05-31 04:45:13,completed,USD,145.98,24.82,0.0,170.8,credit_card
ORD00013518,CUST000134,2023-05-14 05:08:31,completed,USD,442.28,84.03,0.0,526.31,bank_transfer
ORD00013519,CUST000448,2024-04-12 05:43:29,pending,USD,731.83,87.82,0.0,819.65,credit_card
ORD00013520,CUST000045,2023-03-20 05:15:18,pending,USD,43.89,8.34,4.99,57.22,credit_card
ORD00013521,CUST000414,2025-06-06 10:53:04,cancelled,USD,5915.17,1005.58,0.0,6920.75,debit_card
ORD00013522,CUST000755,2026-02-01 22:57:23,cancelled,USD,1537.96,123.04,0.0,1661.0,debit_card
ORD00013523,CUST000783,2025-04-01 21:46:30,completed,USD,1860.34,148.83,0.0,2009.17,bank_transfer
ORD00013524,CUST000956,2023-11-10 04:11:35,completed,USD,188.22,32.0,0.0,220.22,credit_card
ORD00013525,CUST000403,2025-08-02 09:15:09,completed,USD,1955.84,352.05,0.0,2307.89,credit_card
ORD00013526,CUST000986,2026-02-08 13:52:42,completed,USD,1800.6,288.1,0.0,2088.7,debit_card
ORD00013527,CUST000641,2023-07-18 14:52:29,completed,USD,4048.3,323.86,0.0,4372.16,debit_card
ORD00013528,CUST000854,2023-11-03 14:52:41,cancelled,USD,492.52,78.8,0.0,571.32,paypal
ORD00013529,CUST000805,2024-05-21 11:28:44,completed,USD,327.07,39.25,0.0,366.32,paypal
ORD00013530,CUST000236,2024-03-08 19:03:13,completed,USD,201.34,32.21,0.0,233.55,credit_card
ORD00013531,CUST000554,2024-02-22 21:37:31,cancelled,USD,1744.2,313.96,0.0,2058.16,paypal
ORD00013532,CUST000523,2024-11-09 22:15:57,pending,USD,1399.66,237.94,0.0,1637.6,debit_card
ORD00013533,CUST000277,2024-11-28 13:41:57,completed,USD,2556.66,434.63,0.0,2991.29,debit_card
ORD00013534,CUST000968,2023-03-02 16:44:08,completed,USD,232.18,41.79,0.0,273.97,credit_card
ORD00013535,CUST000517,2023-09-03 00:14:25,completed,USD,877.45,166.72,0.0,1044.17,bank_transfer
ORD00013536,CUST000121,2023-12-14 23:22:44,completed,USD,1091.83,196.53,0.0,1288.36,paypal
ORD00013537,CUST000588,2025-03-30 21:12:58,completed,USD,249.96,20.0,0.0,269.96,credit_card
ORD00013538,CUST000421,2024-05-09 20:49:11,completed,USD,759.31,60.74,0.0,820.05,credit_card
ORD00013539,CUST000281,2024-11-01 14:41:55,completed,USD,416.68,70.84,0.0,487.52,debit_card
ORD00013540,CUST000192,2023-08-18 23:06:54,completed,USD,1007.67,191.46,0.0,1199.13,bank_transfer
ORD00013541,CUST000732,2023-01-16 02:41:56,completed,USD,7060.7,1341.53,0.0,8402.23,credit_card
ORD00013542,CUST000173,2023-04-13 09:36:12,completed,USD,777.45,139.94,0.0,917.39,paypal
ORD00013543,CUST000171,2023-11-06 14:30:42,completed,USD,2506.76,476.28,0.0,2983.04,credit_card
ORD00013544,CUST000762,2026-02-03 03:02:13,completed,USD,113.46,21.56,8.99,144.01,credit_card
ORD00013545,CUST000504,2025-12-02 03:50:07,completed,USD,8951.49,1700.78,0.0,10652.27,debit_card
ORD00013546,CUST000962,2026-02-27 12:01:59,completed,USD,124.01,19.84,0.0,143.85,credit_card
ORD00013547,CUST000152,2023-01-23 14:16:12,completed,USD,2361.99,377.92,0.0,2739.91,credit_card
ORD00013548,CUST000368,2024-05-25 20:32:46,cancelled,USD,1456.71,247.64,0.0,1704.35,paypal
ORD00013549,CUST000002,2023-11-20 07:55:18,completed,USD,416.6,79.15,0.0,495.75,credit_card
ORD00013550,CUST000780,2023-12-05 08:19:19,completed,USD,319.46,54.31,0.0,373.77,credit_card
ORD00013551,CUST000003,2023-04-05 16:44:06,completed,USD,509.29,61.11,0.0,570.4,credit_card
ORD00013552,CUST000022,2023-01-29 05:33:53,completed,USD,107.25,22.52,4.99,134.76,credit_card
ORD00013553,CUST000562,2025-03-17 05:36:58,completed,USD,402.72,76.52,0.0,479.24,credit_card
ORD00013554,CUST000386,2024-01-22 06:58:15,completed,USD,2062.8,391.93,0.0,2454.73,credit_card
ORD00013555,CUST000813,2024-03-29 03:01:17,pending,USD,1017.32,122.08,0.0,1139.4,bank_transfer
ORD00013556,CUST000762,2026-01-14 15:40:39,completed,USD,146.52,27.84,0.0,174.36,debit_card
ORD00013557,CUST000413,2024-12-05 09:21:28,completed,USD,570.12,108.32,0.0,678.44,debit_card
ORD00013558,CUST000246,2025-07-11 08:22:10,completed,USD,3661.53,768.92,0.0,4430.45,credit_card
ORD00013559,CUST000114,2025-08-08 23:57:52,cancelled,USD,7928.49,1268.56,0.0,9197.05,credit_card
ORD00013560,CUST000005,2023-01-06 05:13:15,cancelled,USD,375.95,45.11,0.0,421.06,bank_transfer
ORD00013561,CUST000529,2025-03-20 11:43:41,completed,USD,3190.36,382.84,0.0,3573.2,debit_card
ORD00013562,CUST000586,2025-06-01 13:21:06,completed,USD,2886.83,490.76,0.0,3377.59,paypal
ORD00013563,CUST000093,2023-07-08 11:03:57,pending,USD,32.78,5.9,8.99,47.67,credit_card
ORD00013564,CUST000259,2023-07-05 00:46:41,cancelled,USD,473.31,89.93,0.0,563.24,debit_card
ORD00013565,CUST000416,2023-01-05 02:48:12,completed,USD,178.86,14.31,0.0,193.17,credit_card
ORD00013566,CUST000024,2025-06-19 10:44:02,cancelled,USD,2480.43,471.28,0.0,2951.71,credit_card
ORD00013567,CUST000978,2023-05-24 10:52:53,completed,USD,3286.51,525.84,0.0,3812.35,paypal
ORD00013568,CUST000394,2025-05-31 22:02:20,completed,USD,1606.08,273.03,0.0,1879.11,credit_card
ORD00013569,CUST000772,2026-02-25 16:44:37,completed,USD,1211.46,205.95,0.0,1417.41,credit_card
ORD00013570,CUST000643,2023-08-25 12:58:00,completed,USD,752.93,158.12,0.0,911.05,credit_card
ORD00013571,CUST000841,2024-01-01 05:02:58,pending,USD,2886.45,548.43,0.0,3434.88,debit_card
ORD00013572,CUST000143,2025-11-30 21:42:06,completed,USD,556.97,89.12,0.0,646.09,paypal
ORD00013573,CUST000507,2023-11-10 02:00:45,completed,USD,1026.19,82.1,0.0,1108.29,credit_card
ORD00013574,CUST000957,2024-12-10 12:44:14,completed,USD,6444.83,1031.17,0.0,7476.0,wallet
ORD00013575,CUST000760,2025-06-23 01:29:55,completed,USD,1046.02,219.66,0.0,1265.68,credit_card
ORD00013576,CUST000690,2025-04-06 07:52:56,completed,USD,740.61,140.72,0.0,881.33,paypal
ORD00013577,CUST000968,2025-06-15 14:26:41,completed,USD,222.54,40.06,0.0,262.6,paypal
ORD00013578,CUST000745,2024-12-15 07:44:48,completed,USD,851.5,178.81,0.0,1030.31,bank_transfer
ORD00013579,CUST000758,2026-01-17 19:52:07,completed,USD,1142.5,137.1,0.0,1279.6,paypal
ORD00013580,CUST000633,2023-03-11 11:38:01,completed,USD,2722.28,490.01,0.0,3212.29,credit_card
ORD00013581,CUST000398,2023-01-14 20:03:14,completed,USD,3952.97,711.53,0.0,4664.5,credit_card
ORD00013582,CUST000555,2026-02-12 18:16:51,completed,USD,2223.46,177.88,0.0,2401.34,paypal
ORD00013583,CUST000345,2024-04-11 08:19:32,cancelled,USD,3637.91,654.82,0.0,4292.73,paypal
ORD00013584,CUST000557,2023-05-08 16:39:23,completed,USD,534.25,85.48,0.0,619.73,debit_card
ORD00013585,CUST000966,2025-04-30 16:29:55,completed,USD,575.0,109.25,0.0,684.25,debit_card
ORD00013586,CUST000436,2025-01-15 16:46:28,completed,USD,1208.06,253.69,0.0,1461.75,credit_card
ORD00013587,CUST000265,2024-08-26 12:37:24,completed,USD,589.22,111.95,0.0,701.17,credit_card
ORD00013588,CUST000251,2023-03-05 02:48:48,pending,USD,472.86,37.83,0.0,510.69,credit_card
ORD00013589,CUST000052,2023-02-05 19:39:07,completed,USD,477.74,90.77,0.0,568.51,debit_card
ORD00013590,CUST000944,2025-07-15 23:31:45,completed,USD,2640.63,422.5,0.0,3063.13,debit_card
ORD00013591,CUST000836,2025-07-04 17:38:52,completed,USD,465.76,97.81,0.0,563.57,debit_card
